#t lex rand randsort randsortdesc randw randwnoh 
13645 2197427427.58 637785724.2 1948074914.04 2642002661.43 1385231644.48 1095703205.73
13646 2197526170.5 637785724.2 1948154633.11 2642122394.33 1385276195.15 1095747756.41
13647 2197624913.41 637785724.2 1948234352.18 2642242127.23 1385320745.83 1095792307.09
13648 2197723656.33 637785724.2 1948314071.25 2642361860.14 1385365296.51 1095836857.76
13649 2197822399.24 637785724.2 1948393790.32 2642481593.04 1385409847.19 1095881408.44
13650 2197921142.16 637785724.2 1948473509.39 2642601325.94 1385454397.87 1095925959.12
13651 2198019885.07 637785724.2 1948553228.46 2642721058.85 1385498948.54 1095970509.8
13652 2198118627.99 637785724.2 1948632947.52 2642840791.75 1385543499.22 1096015060.48
13653 2198217370.9 637785724.2 1948712666.59 2642960524.65 1385588049.9 1096059611.15
13654 2198316113.82 637785724.2 1948792385.66 2643080257.56 1385632600.58 1096104161.83
13655 2198414856.73 637785724.2 1948872104.73 2643199990.46 1385677151.26 1096148712.51
13656 2198513599.65 637785724.2 1948951823.8 2643319723.37 1385721701.93 1096193263.19
13657 2198612342.56 637785724.2 1949031542.87 2643439456.27 1385766252.61 1096237813.87
13658 2198711085.47 637785724.2 1949111261.94 2643559189.17 1385810803.29 1096282364.54
13659 2198809828.39 637785724.2 1949190981.01 2643678922.08 1385855353.97 1096326915.22
13660 2198908571.3 637785724.2 1949270700.07 2643798654.98 1385899904.65 1096371465.9
13661 2199007314.22 637785724.2 1949350419.14 2643918387.88 1385944455.32 1096416016.58
13662 2199106057.13 637785724.2 1949430138.21 2644038120.79 1385989006.0 1096460567.26
13663 2199204800.05 637785724.2 1949509857.28 2644157853.69 1386033556.68 1096505117.93
13664 2199303542.96 637785724.2 1949589576.35 2644277586.59 1386078107.36 1096549668.61
13665 2199402285.88 637785724.2 1949669295.42 2644397319.5 1386122658.04 1096594219.29
13666 2199501028.79 637785724.2 1949749014.49 2644517052.4 1386167208.72 1096638769.97
13667 2199599771.71 637785724.2 1949828733.56 2644636785.31 1386211759.39 1096683320.65
13668 2199698514.62 637785724.2 1949908452.62 2644756518.21 1386256310.07 1096727871.33
13669 2199797257.54 637785724.2 1949988171.69 2644876251.11 1386300860.75 1096772422.0
13670 2199896000.45 637785724.2 1950067890.76 2644995984.02 1386345411.43 1096816972.68
13671 2199994743.37 637785724.2 1950147609.83 2645115716.92 1386389962.11 1096861523.36
13672 2200093486.28 637785724.2 1950227328.9 2645235449.82 1386434512.78 1096906074.04
13673 2200192229.2 637785724.2 1950307047.97 2645355182.73 1386479063.46 1096950624.72
13674 2200290972.11 637785724.2 1950386767.04 2645474915.63 1386523614.14 1096995175.39
13675 2200389715.02 637785724.2 1950466486.1 2645594648.54 1386568164.82 1097039726.07
13676 2200488457.94 637785724.2 1950546205.17 2645714381.44 1386612715.5 1097084276.75
13677 2200587200.85 637785724.2 1950625924.24 2645834114.34 1386657266.17 1097128827.43
13678 2200685943.77 637785724.2 1950705643.31 2645953847.25 1386701816.85 1097173378.11
13679 2200784686.68 637785724.2 1950785362.38 2646073580.15 1386746367.53 1097217928.78
13680 2200883429.6 637785724.2 1950865081.45 2646193313.05 1386790918.21 1097262479.46
13681 2200982172.51 637785724.2 1950944800.52 2646313045.96 1386835468.89 1097307030.14
13682 2201080915.43 637785724.2 1951024519.59 2646432778.86 1386880019.56 1097351580.82
13683 2201179658.34 637785724.2 1951104238.65 2646552511.76 1386924570.24 1097396131.5
13684 2201278401.26 637785724.2 1951183957.72 2646672244.67 1386969120.92 1097440682.17
13685 2201377144.17 637785724.2 1951263676.79 2646791977.57 1387013671.6 1097485232.85
13686 2201475887.09 637785724.2 1951343395.86 2646911710.48 1387058222.28 1097529783.53
13687 2201574630.0 637785724.2 1951423114.93 2647031443.38 1387102772.95 1097574334.21
13688 2201673372.92 637785724.2 1951502834.0 2647151176.28 1387147323.63 1097618884.89
13689 2201772115.83 637785724.2 1951582553.07 2647270909.19 1387191874.31 1097663435.56
13690 2201870858.74 637785724.2 1951662272.14 2647390642.09 1387236424.99 1097707986.24
13691 2201969601.66 637785724.2 1951741991.2 2647510374.99 1387280975.67 1097752536.92
13692 2202068344.57 637785724.2 1951821710.27 2647630107.9 1387325526.34 1097797087.6
13693 2202167087.49 637785724.2 1951901429.34 2647749840.8 1387370077.02 1097841638.28
13694 2202265830.4 637785724.2 1951981148.41 2647869573.7 1387414627.7 1097886188.95
13695 2202364573.32 637785724.2 1952060867.48 2647989306.61 1387459178.38 1097930739.63
13696 2202463316.23 637785724.2 1952140586.55 2648109039.51 1387503729.06 1097975290.31
13697 2202562059.15 637785724.2 1952220305.62 2648228772.42 1387548279.73 1098019840.99
13698 2202660802.06 637785724.2 1952300024.69 2648348505.32 1387592830.41 1098064391.67
13699 2202759544.98 637785724.2 1952379743.75 2648468238.22 1387637381.09 1098108942.34
13700 2202858287.89 637785724.2 1952459462.82 2648587971.13 1387681931.77 1098153493.02
13701 2202957030.81 637785724.2 1952539181.89 2648707704.03 1387726482.45 1098198043.7
13702 2203055773.72 637785724.2 1952618900.96 2648827436.93 1387771033.12 1098242594.38
13703 2203154516.64 637785724.2 1952698620.03 2648947169.84 1387815583.8 1098287145.06
13704 2203253259.55 637785724.2 1952778339.1 2649066902.74 1387860134.48 1098331695.73
13705 2203352002.47 637785724.2 1952858058.17 2649186635.65 1387904685.16 1098376246.41
13706 2203450745.38 637785724.2 1952937777.23 2649306368.55 1387949235.84 1098420797.09
13707 2203549488.29 637785724.2 1953017496.3 2649426101.45 1387993786.51 1098465347.77
13708 2203648231.21 637785724.2 1953097215.37 2649545834.36 1388038337.19 1098509898.45
13709 2203746974.12 637785724.2 1953176934.44 2649665567.26 1388082887.87 1098554449.12
13710 2203845717.04 637785724.2 1953256653.51 2649785300.16 1388127438.55 1098598999.8
13711 2203944459.95 637785724.2 1953336372.58 2649905033.07 1388171989.23 1098643550.48
13712 2204043202.87 637785724.2 1953416091.65 2650024765.97 1388216539.9 1098688101.16
13713 2204141945.78 637785724.2 1953495810.72 2650144498.87 1388261090.58 1098732651.84
13714 2204240688.7 637785724.2 1953575529.78 2650264231.78 1388305641.26 1098777202.51
13715 2204339431.61 637785724.2 1953655248.85 2650383964.68 1388350191.94 1098821753.19
13716 2204438174.53 637785724.2 1953734967.92 2650503697.59 1388394742.62 1098866303.87
13717 2204536917.44 637785724.2 1953814686.99 2650623430.49 1388439293.29 1098910854.55
13718 2204635660.36 637785724.2 1953894406.06 2650743163.39 1388483843.97 1098955405.23
13719 2204734403.27 637785724.2 1953974125.13 2650862896.3 1388528394.65 1098999955.9
13720 2204833146.19 637785724.2 1954053844.2 2650982629.2 1388572945.33 1099044506.58
13721 2204931889.1 637785724.2 1954133563.27 2651102362.1 1388617496.01 1099089057.26
13722 2205030632.01 637785724.2 1954213282.33 2651222095.01 1388662046.68 1099133607.94
13723 2205129374.93 637785724.2 1954293001.4 2651341827.91 1388706597.36 1099178158.62
13724 2205228117.84 637785724.2 1954372720.47 2651461560.81 1388751148.04 1099222709.29
13725 2205326860.76 637785724.2 1954452439.54 2651581293.72 1388795698.72 1099267259.97
13726 2205425603.67 637785724.2 1954532158.61 2651701026.62 1388840249.4 1099311810.65
13727 2205524346.59 637785724.2 1954611877.68 2651820759.53 1388884800.07 1099356361.33
13728 2205623089.5 637785724.2 1954691596.75 2651940492.43 1388929350.75 1099400912.01
13729 2205721832.42 637785724.2 1954771315.82 2652060225.33 1388973901.43 1099445462.68
13730 2205820575.33 637785724.2 1954851034.88 2652179958.24 1389018452.11 1099490013.36
13731 2205919318.25 637785724.2 1954930753.95 2652299691.14 1389063002.79 1099534564.04
13732 2206018061.16 637785724.2 1955010473.02 2652419424.04 1389107553.46 1099579114.72
13733 2206116804.08 637785724.2 1955090192.09 2652539156.95 1389152104.14 1099623665.4
13734 2206215546.99 637785724.2 1955169911.16 2652658889.85 1389196654.82 1099668216.07
13735 2206314289.91 637785724.2 1955249630.23 2652778622.76 1389241205.5 1099712766.75
13736 2206413032.82 637785724.2 1955329349.3 2652898355.66 1389285756.18 1099757317.43
13737 2206511775.74 637785724.2 1955409068.36 2653018088.56 1389330306.85 1099801868.11
13738 2206610518.65 637785724.2 1955488787.43 2653137821.47 1389374857.53 1099846418.79
13739 2206709261.56 637785724.2 1955568506.5 2653257554.37 1389419408.21 1099890969.46
13740 2206808004.48 637785724.2 1955648225.57 2653377287.27 1389463958.89 1099935520.14
13741 2206906747.39 637785724.2 1955727944.64 2653497020.18 1389508509.57 1099980070.82
13742 2207005490.31 637785724.2 1955807663.71 2653616753.08 1389553060.24 1100024621.5
13743 2207104233.22 637785724.2 1955887382.78 2653736485.98 1389597610.92 1100069172.18
13744 2207202976.14 637785724.2 1955967101.85 2653856218.89 1389642161.6 1100113722.85
13745 2207301719.05 637785724.2 1956046820.91 2653975951.79 1389686712.28 1100158273.53
13746 2207400461.97 637785724.2 1956126539.98 2654095684.7 1389731262.96 1100202824.21
13747 2207499204.88 637785724.2 1956206259.05 2654215417.6 1389775813.63 1100247374.89
13748 2207597947.8 637785724.2 1956285978.12 2654335150.5 1389820364.31 1100291925.57
13749 2207696690.71 637785724.2 1956365697.19 2654454883.41 1389864914.99 1100336476.24
13750 2207795433.63 637785724.2 1956445416.26 2654574616.31 1389909465.67 1100381026.92
13751 2207894176.54 637785724.2 1956525135.33 2654694349.21 1389954016.35 1100425577.6
13752 2207992919.46 637785724.2 1956604854.4 2654814082.12 1389998567.02 1100470128.28
13753 2208091662.37 637785724.2 1956684573.46 2654933815.02 1390043117.7 1100514678.96
13754 2208190405.28 637785724.2 1956764292.53 2655053547.92 1390087668.38 1100559229.63
13755 2208289148.2 637785724.2 1956844011.6 2655173280.83 1390132219.06 1100603780.31
13756 2208387891.11 637785724.2 1956923730.67 2655293013.73 1390176769.74 1100648330.99
13757 2208486634.03 637785724.2 1957003449.74 2655412746.64 1390221320.41 1100692881.67
13758 2208585376.94 637785724.2 1957083168.81 2655532479.54 1390265871.09 1100737432.35
13759 2208684119.86 637785724.2 1957162887.88 2655652212.44 1390310421.77 1100781983.02
13760 2208782862.77 637785724.2 1957242606.95 2655771945.35 1390354972.45 1100826533.7
13761 2208881605.69 637785724.2 1957322326.01 2655891678.25 1390399523.13 1100871084.38
13762 2208980348.6 637785724.2 1957402045.08 2656011411.15 1390444073.8 1100915635.06
13763 2209079091.52 637785724.2 1957481764.15 2656131144.06 1390488624.48 1100960185.74
13764 2209177834.43 637785724.2 1957561483.22 2656250876.96 1390533175.16 1101004736.41
13765 2209276577.35 637785724.2 1957641202.29 2656370609.87 1390577725.84 1101049287.09
13766 2209375320.26 637785724.2 1957720921.36 2656490342.77 1390622276.52 1101093837.77
13767 2209474063.18 637785724.2 1957800640.43 2656610075.67 1390666827.19 1101138388.45
13768 2209572806.09 637785724.2 1957880359.5 2656729808.58 1390711377.87 1101182939.13
13769 2209671549.01 637785724.2 1957960078.56 2656849541.48 1390755928.55 1101227489.8
13770 2209770291.92 637785724.2 1958039797.63 2656969274.38 1390800479.23 1101272040.48
13771 2209869034.83 637785724.2 1958119516.7 2657089007.29 1390845029.91 1101316591.16
13772 2209967777.75 637785724.2 1958199235.77 2657208740.19 1390889580.58 1101361141.84
13773 2210066520.66 637785724.2 1958278954.84 2657328473.09 1390934131.26 1101405692.52
13774 2210165263.58 637785724.2 1958358673.91 2657448206.0 1390978681.94 1101450243.19
13775 2210264006.49 637785724.2 1958438392.98 2657567938.9 1391023232.62 1101494793.87
13776 2210362749.41 637785724.2 1958518112.04 2657687671.81 1391067783.3 1101539344.55
13777 2210461492.32 637785724.2 1958597831.11 2657807404.71 1391112333.97 1101583895.23
13778 2210560235.24 637785724.2 1958677550.18 2657927137.61 1391156884.65 1101628445.91
13779 2210658978.15 637785724.2 1958757269.25 2658046870.52 1391201435.33 1101672996.58
13780 2210757721.07 637785724.2 1958836988.32 2658166603.42 1391245986.01 1101717547.26
13781 2210856463.98 637785724.2 1958916707.39 2658286336.32 1391290536.69 1101762097.94
13782 2210955206.9 637785724.2 1958996426.46 2658406069.23 1391335087.36 1101806648.62
13783 2211053949.81 637785724.2 1959076145.53 2658525802.13 1391379638.04 1101851199.3
13784 2211152692.73 637785724.2 1959155864.59 2658645535.03 1391424188.72 1101895749.97
13785 2211251435.64 637785724.2 1959235583.66 2658765267.94 1391468739.4 1101940300.65
13786 2211350178.55 637785724.2 1959315302.73 2658885000.84 1391513290.08 1101984851.33
13787 2211448921.47 637785724.2 1959395021.8 2659004733.75 1391557840.75 1102029402.01
13788 2211547664.38 637785724.2 1959474740.87 2659124466.65 1391602391.43 1102073952.69
13789 2211646407.3 637785724.2 1959554459.94 2659244199.55 1391646942.11 1102118503.36
13790 2211745150.21 637785724.2 1959634179.01 2659363932.46 1391691492.79 1102163054.04
13791 2211843893.13 637785724.2 1959713898.08 2659483665.36 1391736043.47 1102207604.72
13792 2211942636.04 637785724.2 1959793617.14 2659603398.26 1391780594.14 1102252155.4
13793 2212041378.96 637785724.2 1959873336.21 2659723131.17 1391825144.82 1102296706.08
13794 2212140121.87 637785724.2 1959953055.28 2659842864.07 1391869695.5 1102341256.75
13795 2212238864.79 637785724.2 1960032774.35 2659962596.97 1391914246.18 1102385807.43
13796 2212337607.7 637785724.2 1960112493.42 2660082329.88 1391958796.86 1102430358.11
13797 2212436350.62 637785724.2 1960192212.49 2660202062.78 1392003347.53 1102474908.79
13798 2212535093.53 637785724.2 1960271931.56 2660321795.69 1392047898.21 1102519459.47
13799 2212633836.45 637785724.2 1960351650.63 2660441528.59 1392092448.89 1102564010.14
13800 2212732579.36 637785724.2 1960411269.4 2660561261.49 1392136999.57 1102608560.82
13801 2212831322.28 637785724.2 1960470888.18 2660680994.4 1392181550.25 1102653111.5
13802 2212930065.19 637785724.2 1960530506.96 2660800727.3 1392226100.93 1102697662.18
13803 2213028808.1 637785724.2 1960590125.73 2660920460.2 1392270651.6 1102742212.86
13804 2213127551.02 637785724.2 1960649744.51 2661040193.11 1392315202.28 1102786763.54
13805 2213226293.93 637785724.2 1960709363.29 2661159926.01 1392359752.96 1102831314.21
13806 2213325036.85 637785724.2 1960768982.06 2661279658.92 1392404303.64 1102875864.89
13807 2213423779.76 637785724.2 1960828600.84 2661399391.82 1392448854.32 1102920415.57
13808 2213522522.68 637785724.2 1960888219.62 2661519124.72 1392493404.99 1102964966.25
13809 2213621265.59 637785724.2 1960947838.39 2661638857.63 1392537955.67 1103009516.93
13810 2213720008.51 637785724.2 1961007457.17 2661758590.53 1392582506.35 1103054067.6
13811 2213818751.42 637785724.2 1961067075.95 2661878323.43 1392627057.03 1103098618.28
13812 2213917494.34 637785724.2 1961126694.73 2661998056.34 1392671607.71 1103143168.96
13813 2214016237.25 637785724.2 1961186313.5 2662117789.24 1392716158.38 1103187719.64
13814 2214114980.17 637785724.2 1961245932.28 2662237522.14 1392760709.06 1103232270.32
13815 2214213723.08 637785724.2 1961305551.06 2662357255.05 1392805259.74 1103276820.99
13816 2214312466.0 637785724.2 1961365169.83 2662476987.95 1392849810.42 1103321371.67
13817 2214411208.91 637785724.2 1961424788.61 2662596720.86 1392894361.1 1103365922.35
13818 2214509951.83 637785724.2 1961484407.39 2662716453.76 1392938911.77 1103410473.03
13819 2214608694.74 637785724.2 1961544026.16 2662836186.66 1392983462.45 1103455023.71
13820 2214707437.65 637785724.2 1961603644.94 2662955919.57 1393028013.13 1103499574.38
13821 2214806180.57 637785724.2 1961663263.72 2663075652.47 1393072563.81 1103544125.06
13822 2214904923.48 637785724.2 1961722882.5 2663195385.37 1393117114.49 1103588675.74
13823 2215003666.4 637785724.2 1961782501.27 2663315118.28 1393161665.16 1103633226.42
13824 2215102409.31 637785724.2 1961842120.05 2663434851.18 1393206215.84 1103677777.1
13825 2215201152.23 637785724.2 1961901738.83 2663554584.08 1393250766.52 1103722327.77
13826 2215299895.14 637785724.2 1961961357.6 2663674316.99 1393295317.2 1103766878.45
13827 2215398638.06 637785724.2 1962020976.38 2663794049.89 1393339867.88 1103811429.13
13828 2215497380.97 637785724.2 1962080595.16 2663913782.8 1393384418.55 1103855979.81
13829 2215596123.89 637785724.2 1962140213.93 2664033515.7 1393428969.23 1103900530.49
13830 2215694866.8 637785724.2 1962199832.71 2664153248.6 1393473519.91 1103945081.16
13831 2215793609.72 637785724.2 1962259451.49 2664272981.51 1393518070.59 1103989631.84
13832 2215892352.63 637785724.2 1962319070.27 2664392714.41 1393562621.27 1104034182.52
13833 2215991095.55 637785724.2 1962378689.04 2664512447.31 1393607171.94 1104078733.2
13834 2216089838.46 637785724.2 1962438307.82 2664632180.22 1393651722.62 1104123283.88
13835 2216188581.37 637785724.2 1962497926.6 2664751913.12 1393696273.3 1104167834.55
13836 2216287324.29 637785724.2 1962557545.37 2664871646.03 1393740823.98 1104212385.23
13837 2216386067.2 637785724.2 1962617164.15 2664991378.93 1393785374.66 1104256935.91
13838 2216484810.12 637785724.2 1962676782.93 2665111111.83 1393829925.33 1104301486.59
13839 2216583553.03 637785724.2 1962736401.7 2665230844.74 1393874476.01 1104346037.27
13840 2216682295.95 637785724.2 1962796020.48 2665350577.64 1393919026.69 1104390587.94
13841 2216781038.86 637785724.2 1962855639.26 2665470310.54 1393963577.37 1104435138.62
13842 2216879781.78 637785724.2 1962915258.04 2665590043.45 1394008128.05 1104479689.3
13843 2216978524.69 637785724.2 1962974876.81 2665709776.35 1394052678.72 1104524239.98
13844 2217077267.61 637785724.2 1963034495.59 2665829509.25 1394097229.4 1104568790.66
13845 2217176010.52 637785724.2 1963094114.37 2665949242.16 1394141780.08 1104613341.33
13846 2217274753.44 637785724.2 1963153733.14 2666068975.06 1394186330.76 1104657892.01
13847 2217373496.35 637785724.2 1963213351.92 2666188707.97 1394230881.44 1104702442.69
13848 2217472239.27 637785724.2 1963272970.7 2666308440.87 1394275432.11 1104746993.37
13849 2217570982.18 637785724.2 1963332589.47 2666428173.77 1394319982.79 1104791544.05
13850 2217669725.1 637785724.2 1963392208.25 2666547906.68 1394364533.47 1104836094.72
13851 2217768468.01 637785724.2 1963451827.03 2666667639.58 1394409084.15 1104880645.4
13852 2217867210.92 637785724.2 1963511445.8 2666787372.48 1394453634.83 1104925196.08
13853 2217965953.84 637785724.2 1963571064.58 2666907105.39 1394498185.5 1104969746.76
13854 2218064696.75 637785724.2 1963630683.36 2667026838.29 1394542736.18 1105014297.44
13855 2218163439.67 637785724.2 1963690302.14 2667146571.19 1394587286.86 1105058848.11
13856 2218262182.58 637785724.2 1963749920.91 2667266304.1 1394631837.54 1105103398.79
13857 2218360925.5 637785724.2 1963809539.69 2667386037.0 1394676388.22 1105147949.47
13858 2218459668.41 637785724.2 1963869158.47 2667505769.91 1394720938.89 1105192500.15
13859 2218558411.33 637785724.2 1963928777.24 2667625502.81 1394765489.57 1105237050.83
13860 2218657154.24 637785724.2 1963988396.02 2667745235.71 1394810040.25 1105281601.5
13861 2218755897.16 637785724.2 1964048014.8 2667864968.62 1394854590.93 1105326152.18
13862 2218854640.07 637785724.2 1964107633.57 2667984701.52 1394899141.61 1105370702.86
13863 2218953382.99 637785724.2 1964167252.35 2668104434.42 1394943692.28 1105415253.54
13864 2219052125.9 637785724.2 1964226871.13 2668224167.33 1394988242.96 1105459804.22
13865 2219150868.82 637785724.2 1964286489.91 2668343900.23 1395032793.64 1105504354.89
13866 2219249611.73 637785724.2 1964346108.68 2668463633.14 1395077344.32 1105548905.57
13867 2219348354.64 637785724.2 1964405727.46 2668583366.04 1395121895.0 1105593456.25
13868 2219447097.56 637785724.2 1964465346.24 2668703098.94 1395166445.67 1105638006.93
13869 2219545840.47 637785724.2 1964524965.01 2668822831.85 1395210996.35 1105682557.61
13870 2219644583.39 637785724.2 1964584583.79 2668942564.75 1395255547.03 1105727108.28
13871 2219743326.3 637785724.2 1964644202.57 2669062297.65 1395300097.71 1105771658.96
13872 2219842069.22 637785724.2 1964703821.34 2669182030.56 1395344648.39 1105816209.64
13873 2219940812.13 637785724.2 1964763440.12 2669301763.46 1395389199.06 1105860760.32
13874 2220039555.05 637785724.2 1964823058.9 2669421496.36 1395433749.74 1105905311.0
13875 2220138297.96 637785724.2 1964882677.68 2669541229.27 1395478300.42 1105949861.67
13876 2220237040.88 637785724.2 1964942296.45 2669660962.17 1395522851.1 1105994412.35
13877 2220335783.79 637785724.2 1965001915.23 2669780695.08 1395567401.78 1106038963.03
13878 2220434526.71 637785724.2 1965061534.01 2669900427.98 1395611952.45 1106083513.71
13879 2220533269.62 637785724.2 1965121152.78 2670020160.88 1395656503.13 1106128064.39
13880 2220632012.54 637785724.2 1965180771.56 2670139893.79 1395701053.81 1106172615.06
13881 2220730755.45 637785724.2 1965240390.34 2670259626.69 1395745604.49 1106217165.74
13882 2220829498.37 637785724.2 1965300009.11 2670379359.59 1395790155.17 1106261716.42
13883 2220928241.28 637785724.2 1965359627.89 2670499092.5 1395834705.84 1106306267.1
13884 2221026984.19 637785724.2 1965419246.67 2670618825.4 1395879256.52 1106350817.78
13885 2221125727.11 637785724.2 1965478865.45 2670738558.3 1395923807.2 1106395368.45
13886 2221224470.02 637785724.2 1965538484.22 2670858291.21 1395968357.88 1106439919.13
13887 2221323212.94 637785724.2 1965598103.0 2670978024.11 1396012908.56 1106484469.81
13888 2221421955.85 637785724.2 1965657721.78 2671097757.02 1396057459.23 1106529020.49
13889 2221520698.77 637785724.2 1965717340.55 2671217489.92 1396102009.91 1106573571.17
13890 2221619441.68 637785724.2 1965776959.33 2671337222.82 1396146560.59 1106618121.84
13891 2221718184.6 637785724.2 1965836578.11 2671456955.73 1396191111.27 1106662672.52
13892 2221816927.51 637785724.2 1965896196.88 2671576688.63 1396235661.95 1106707223.2
13893 2221915670.43 637785724.2 1965955815.66 2671696421.53 1396280212.62 1106751773.88
13894 2222014413.34 637785724.2 1966015434.44 2671816154.44 1396324763.3 1106796324.56
13895 2222113156.26 637785724.2 1966075053.21 2671935887.34 1396369313.98 1106840875.23
13896 2222211899.17 637785724.2 1966134671.99 2672055620.25 1396413864.66 1106885425.91
13897 2222310642.09 637785724.2 1966194290.77 2672175353.15 1396458415.34 1106929976.59
13898 2222409385.0 637785724.2 1966253909.55 2672295086.05 1396502966.01 1106974527.27
13899 2222508127.91 637785724.2 1966313528.32 2672414818.96 1396547516.69 1107019077.95
13900 2222606870.83 637785724.2 1966373147.1 2672534551.86 1396592067.37 1107063628.62
13901 2222705613.74 637785724.2 1966432765.88 2672654284.76 1396636618.05 1107108179.3
13902 2222804356.66 637785724.2 1966492384.65 2672774017.67 1396681168.73 1107152729.98
13903 2222903099.57 637785724.2 1966552003.43 2672893750.57 1396725719.4 1107197280.66
13904 2223001842.49 637785724.2 1966611622.21 2673013483.47 1396770270.08 1107241831.34
13905 2223100585.4 637785724.2 1966671240.98 2673133216.38 1396814820.76 1107286382.01
13906 2223199328.32 637785724.2 1966730859.76 2673252949.28 1396859371.44 1107330932.69
13907 2223298071.23 637785724.2 1966790478.54 2673372682.19 1396903922.12 1107375483.37
13908 2223396814.15 637785724.2 1966850097.32 2673492415.09 1396948472.79 1107420034.05
13909 2223495557.06 637785724.2 1966909716.09 2673612147.99 1396993023.47 1107464584.73
13910 2223594299.98 637785724.2 1966969334.87 2673731880.9 1397037574.15 1107509135.4
13911 2223693042.89 637785724.2 1967028953.65 2673851613.8 1397082124.83 1107553686.08
13912 2223791785.81 637785724.2 1967088572.42 2673971346.7 1397126675.51 1107598236.76
13913 2223890528.72 637785724.2 1967148191.2 2674091079.61 1397171226.18 1107642787.44
13914 2223989271.64 637785724.2 1967207809.98 2674210812.51 1397215776.86 1107687338.12
13915 2224088014.55 637785724.2 1967267428.75 2674330545.41 1397260327.54 1107731888.79
13916 2224186757.46 637785724.2 1967327047.53 2674450278.32 1397304878.22 1107776439.47
13917 2224285500.38 637785724.2 1967386666.31 2674570011.22 1397349428.9 1107820990.15
13918 2224384243.29 637785724.2 1967446285.09 2674689744.13 1397393979.57 1107865540.83
13919 2224482986.21 637785724.2 1967505903.86 2674809477.03 1397438530.25 1107910091.51
13920 2224581729.12 637785724.2 1967565522.64 2674929209.93 1397483080.93 1107954642.18
13921 2224680472.04 637785724.2 1967625141.42 2675048942.84 1397527631.61 1107999192.86
13922 2224779214.95 637785724.2 1967684760.19 2675168675.74 1397572182.29 1108043743.54
13923 2224877957.87 637785724.2 1967744378.97 2675288408.64 1397616732.96 1108088294.22
13924 2224976700.78 637785724.2 1967803997.75 2675408141.55 1397661283.64 1108132844.9
13925 2225075443.7 637785724.2 1967863616.52 2675527874.45 1397705834.32 1108177395.57
13926 2225174186.61 637785724.2 1967923235.3 2675647607.36 1397750385.0 1108221946.25
13927 2225272929.53 637785724.2 1967982854.08 2675767340.26 1397794935.68 1108266496.93
13928 2225371672.44 637785724.2 1968042472.86 2675887073.16 1397839486.35 1108311047.61
13929 2225470415.36 637785724.2 1968102091.63 2676006806.07 1397884037.03 1108355598.29
13930 2225569158.27 637785724.2 1968161710.41 2676126538.97 1397928587.71 1108400148.96
13931 2225667901.19 637785724.2 1968221329.19 2676246271.87 1397973138.39 1108444699.64
13932 2225766644.1 637785724.2 1968280947.96 2676366004.78 1398017689.07 1108489250.32
13933 2225865387.01 637785724.2 1968340566.74 2676485737.68 1398062239.75 1108533801.0
13934 2225964129.93 637785724.2 1968400185.52 2676605470.58 1398106790.42 1108578351.68
13935 2226062872.84 637785724.2 1968459804.29 2676725203.49 1398151341.1 1108622902.36
13936 2226161615.76 637785724.2 1968519423.07 2676844936.39 1398195891.78 1108667453.03
13937 2226260358.67 637785724.2 1968579041.85 2676964669.3 1398240442.46 1108712003.71
13938 2226359101.59 637785724.2 1968638660.62 2677084402.2 1398284993.14 1108756554.39
13939 2226457844.5 637785724.2 1968698279.4 2677204135.1 1398329543.81 1108801105.07
13940 2226556587.42 637785724.2 1968757898.18 2677323868.01 1398374094.49 1108845655.75
13941 2226655330.33 637785724.2 1968817516.96 2677443600.91 1398418645.17 1108890206.42
13942 2226754073.25 637785724.2 1968877135.73 2677563333.81 1398463195.85 1108934757.1
13943 2226852816.16 637785724.2 1968936754.51 2677683066.72 1398507746.53 1108979307.78
13944 2226951559.08 637785724.2 1968996373.29 2677802799.62 1398552297.2 1109023858.46
13945 2227050301.99 637785724.2 1969055992.06 2677922532.52 1398596847.88 1109068409.14
13946 2227149044.91 637785724.2 1969115610.84 2678042265.43 1398641398.56 1109112959.81
13947 2227247787.82 637785724.2 1969175229.62 2678161998.33 1398685949.24 1109157510.49
13948 2227346530.73 637785724.2 1969234848.39 2678281731.24 1398730499.92 1109202061.17
13949 2227445273.65 637785724.2 1969294467.17 2678401464.14 1398775050.59 1109246611.85
13950 2227544016.56 637785724.2 1969354085.95 2678521197.04 1398819601.27 1109291162.53
13951 2227642759.48 637785724.2 1969413704.73 2678640929.95 1398864151.95 1109335713.2
13952 2227741502.39 637785724.2 1969473323.5 2678760662.85 1398908702.63 1109380263.88
13953 2227840245.31 637785724.2 1969532942.28 2678880395.75 1398953253.31 1109424814.56
13954 2227938988.22 637785724.2 1969592561.06 2679000128.66 1398997803.98 1109469365.24
13955 2228037731.14 637785724.2 1969652179.83 2679119861.56 1399042354.66 1109513915.92
13956 2228136474.05 637785724.2 1969711798.61 2679239594.47 1399086905.34 1109558466.59
13957 2228235216.97 637785724.2 1969771417.39 2679359327.37 1399131456.02 1109603017.27
13958 2228333959.88 637785724.2 1969831036.16 2679479060.27 1399176006.7 1109647567.95
13959 2228432702.8 637785724.2 1969890654.94 2679598793.18 1399220557.37 1109692118.63
13960 2228531445.71 637785724.2 1969950273.72 2679718526.08 1399265108.05 1109736669.31
13961 2228630188.63 637785724.2 1970009892.5 2679838258.98 1399309658.73 1109781219.98
