#t lex rand randsort randsortdesc randw randwnoh 
85 12080447.9207 12259265.2718 10829492.802 12114997.4187 12548123.5611 12998637.1309
86 12220918.2454 12401814.868 10955417.1369 12255869.4817 12694031.9746 13149784.0743
87 12361388.5701 12544364.4642 11081341.4718 12396741.5447 12839940.3881 13300931.0176
88 12501858.8947 12686914.0604 11207265.8067 12537613.6077 12985848.8016 13452077.961
89 12642329.2194 12829463.6566 11333190.1416 12678485.6707 13131757.2151 13603224.9044
90 12782799.544 12972013.2528 11459114.4765 12819357.7337 13277665.6286 13754371.8478
91 12923269.8687 13114562.849 11585038.8114 12960229.7967 13423574.0421 13905518.7912
92 13063740.1934 13257112.4451 11710963.1463 13101101.8597 13569482.4556 14056665.7345
93 13204210.518 13399662.0413 11836887.4812 13241973.9227 13715390.8691 14207812.6779
94 13344680.8427 13542211.6375 11962811.8161 13382845.9857 13861299.2826 14358959.6213
95 13485151.1673 13684761.2337 12088736.151 13523718.0488 14007207.6961 14510106.5647
96 13625621.492 13827310.8299 12214660.4859 13664590.1118 14153116.1096 14661253.5081
97 13766091.8167 13969860.4261 12340584.8208 13805462.1748 14299024.5231 14812400.4515
98 13906562.1413 14112410.0222 12466509.1557 13946334.2378 14444932.9366 14963547.3948
99 14047032.466 14254959.6184 12592433.4906 14087206.3008 14590841.3501 15114694.3382
100 14187502.7906 14397509.2146 12718357.8256 14228078.3638 14736749.7636 15265841.2816
101 14327973.1153 14540058.8108 12844282.1605 14368950.4268 14882658.1771 15416988.225
102 14468443.44 14682608.407 12970206.4954 14509822.4898 15028566.5906 15568135.1684
103 14608913.7646 14825158.0032 13096130.8303 14650694.5528 15174475.0041 15719282.1118
104 14749384.0893 14967707.5993 13222055.1652 14791566.6158 15320383.4176 15870429.0551
105 14889854.4139 15110257.1955 13347979.5001 14932438.6788 15466291.8311 16021575.9985
106 15030324.7386 15252806.7917 13473903.835 15073310.7418 15612200.2446 16172722.9419
107 15170795.0633 15395356.3879 13599828.1699 15214182.8048 15758108.6581 16323869.8853
108 15311265.3879 15537905.9841 13725752.5048 15355054.8679 15904017.0716 16475016.8287
109 15451735.7126 15680455.5803 13851676.8397 15495926.9309 16049925.4851 16626163.772
110 15592206.0372 15823005.1765 13977601.1746 15636798.9939 16195833.8986 16777310.7154
111 15732676.3619 15965554.7726 14103525.5095 15777671.0569 16341742.3121 16928457.6588
112 15873146.6866 16108104.3688 14229449.8444 15918543.1199 16487650.7256 17079604.6022
113 16013617.0112 16250653.965 14355374.1793 16059415.1829 16633559.1391 17230751.5456
114 16154087.3359 16393203.5612 14481298.5142 16200287.2459 16779467.5526 17381898.489
115 16294557.6605 16535753.1574 14607222.8492 16341159.3089 16925375.9661 17533045.4323
116 16435027.9852 16678302.7536 14733147.1841 16482031.3719 17071284.3796 17684192.3757
117 16575498.3099 16820852.3497 14859071.519 16622903.4349 17217192.7931 17835339.3191
118 16715968.6345 16963401.9459 14984995.8539 16763775.4979 17363101.2066 17986486.2625
119 16856438.9592 17105951.5421 15110920.1888 16904647.5609 17509009.6201 18137633.2059
120 16996909.2838 17248501.1383 15236844.5237 17045519.624 17654918.0336 18288780.1492
121 17137379.6085 17391050.7345 15362768.8586 17186391.687 17800826.4471 18439927.0926
122 17277849.9332 17533600.3307 15488693.1935 17327263.75 17946734.8606 18591074.036
123 17418320.2578 17676149.9268 15614617.5284 17468135.813 18092643.2741 18742220.9794
124 17558790.5825 17818699.523 15740541.8633 17609007.876 18238551.6876 18893367.9228
125 17699260.9071 17961249.1192 15866466.1982 17749879.939 18384460.1011 19044514.8662
126 17839731.2318 18103798.7154 15992390.5331 17890752.002 18530368.5146 19195661.8095
127 17980201.5565 18246348.3116 16118314.868 18031624.065 18676276.9281 19346808.7529
128 18120671.8811 18388897.9078 16244239.2029 18172496.128 18822185.3416 19497955.6963
129 18261142.2058 18531447.504 16370163.5378 18313368.191 18968093.7551 19649102.6397
130 18401612.5304 18673997.1001 16496087.8727 18454240.254 19114002.1686 19800249.5831
131 18542082.8551 18816546.6963 16622012.2077 18595112.317 19259910.5821 19951396.5265
132 18682553.1798 18959096.2925 16747936.5426 18735984.38 19405818.9956 20102543.4698
133 18823023.5044 19101645.8887 16873860.8775 18876856.4431 19551727.4091 20253690.4132
134 18963493.8291 19244195.4849 16999785.2124 19017728.5061 19697635.8226 20404837.3566
135 19103964.1537 19386745.0811 17125709.5473 19158600.5691 19843544.2361 20555984.3
136 19244434.4784 19529294.6772 17251633.8822 19299472.6321 19989452.6496 20707131.2434
137 19384904.8031 19671844.2734 17377558.2171 19440344.6951 20135361.0631 20858278.1867
138 19525375.1277 19814393.8696 17503482.552 19581216.7581 20281269.4766 21009425.1301
139 19665845.4524 19956943.4658 17629406.8869 19722088.8211 20427177.8901 21160572.0735
140 19806315.777 20099493.062 17755331.2218 19862960.8841 20573086.3036 21311719.0169
141 19946786.1017 20242042.6582 17881255.5567 20003832.9471 20718994.7171 21462865.9603
142 20087256.4264 20384592.2543 18007179.8916 20144705.0101 20864903.1306 21614012.9037
143 20227726.751 20527141.8505 18133104.2265 20285577.0731 21010811.5441 21765159.847
144 20368197.0757 20669691.4467 18259028.5614 20426449.1361 21156719.9576 21916306.7904
145 20508667.4003 20812241.0429 18384952.8963 20567321.1991 21302628.3711 22067453.7338
146 20649137.725 20954790.6391 18510877.2313 20708193.2622 21448536.7846 22218600.6772
147 20789608.0497 21097340.2353 18636801.5662 20849065.3252 21594445.1981 22369747.6206
148 20930078.3743 21239889.8315 18762725.9011 20989937.3882 21740353.6116 22520894.564
149 21070548.699 21382439.4276 18888650.236 21130809.4512 21886262.0251 22672041.5073
150 21211019.0236 21524989.0238 19014574.5709 21271681.5142 22032170.4386 22823188.4507
151 21351489.3483 21667538.62 19140498.9058 21412553.5772 22178078.8521 22974335.3941
152 21491959.673 21810088.2162 19266423.2407 21553425.6402 22323987.2656 23125482.3375
153 21632429.9976 21952637.8124 19392347.5756 21694297.7032 22469895.6791 23276629.2809
154 21772900.3223 22095187.4086 19518271.9105 21835169.7662 22615804.0926 23427776.2242
155 21913370.6469 22237737.0047 19644196.2454 21976041.8292 22761712.5061 23578923.1676
156 22053840.9716 22380286.6009 19770120.5803 22116913.8922 22907620.9196 23730070.111
157 22194311.2963 22522836.1971 19896044.9152 22257785.9552 23053529.3331 23881217.0544
158 22334781.6209 22665385.7933 20021969.2501 22398658.0183 23199437.7466 24032363.9978
159 22475251.9456 22807935.3895 20147893.585 22539530.0813 23345346.1601 24183510.9412
160 22615722.2702 22950484.9857 20273817.9199 22680402.1443 23491254.5736 24334657.8845
161 22756192.5949 23093034.5818 20399742.2549 22821274.2073 23637162.9871 24485804.8279
162 22896662.9196 23235584.178 20525666.5898 22962146.2703 23783071.4006 24636951.7713
163 23037133.2442 23378133.7742 20651590.9247 23103018.3333 23928979.8141 24788098.7147
164 23177603.5689 23520683.3704 20777515.2596 23243890.3963 24074888.2276 24939245.6581
165 23318073.8935 23663232.9666 20903439.5945 23384762.4593 24220796.6411 25090392.6014
166 23458544.2182 23805782.5628 21029363.9294 23525634.5223 24366705.0546 25241539.5448
167 23599014.5429 23948332.159 21155288.2643 23666506.5853 24512613.4681 25392686.4882
168 23739484.8675 24090881.7551 21281212.5992 23807378.6483 24658521.8816 25543833.4316
169 23879955.1922 24233431.3513 21407136.9341 23948250.7113 24804430.2951 25694980.375
170 24020425.5168 24375980.9475 21533061.269 24089122.7743 24950338.7086 25846127.3184
171 24160895.8415 24518530.5437 21658985.6039 24229994.8374 25096247.1221 25997274.2617
172 24301366.1662 24661080.1399 21784909.9388 24370866.9004 25242155.5356 26148421.2051
173 24441836.4908 24803629.7361 21910834.2737 24511738.9634 25388063.9491 26299568.1485
174 24582306.8155 24946179.3322 22036758.6086 24652611.0264 25533972.3626 26450715.0919
175 24722777.1401 25088728.9284 22162682.9435 24793483.0894 25679880.7761 26601862.0353
176 24863247.4648 25231278.5246 22288607.2784 24934355.1524 25825789.1896 26753008.9787
177 25003717.7895 25373828.1208 22414531.6134 25075227.2154 25971697.6031 26904155.922
178 25144188.1141 25516377.717 22540455.9483 25216099.2784 26117606.0166 27055302.8654
179 25284658.4388 25658927.3132 22666380.2832 25356971.3414 26263514.4301 27206449.8088
180 25425128.7634 25801476.9093 22792304.6181 25497843.4044 26409422.8436 27357596.7522
181 25565599.0881 25944026.5055 22918228.953 25638715.4674 26555331.2572 27508743.6956
182 25706069.4128 26086576.1017 23044153.2879 25779587.5304 26701239.6707 27659890.6389
183 25846539.7374 26229125.6979 23170077.6228 25920459.5934 26847148.0842 27811037.5823
184 25987010.0621 26371675.2941 23296001.9577 26061331.6565 26993056.4977 27962184.5257
185 26127480.3867 26514224.8903 23421926.2926 26202203.7195 27138964.9112 28113331.4691
186 26267950.7114 26656774.4865 23547850.6275 26343075.7825 27284873.3247 28264478.4125
187 26408421.0361 26799324.0826 23673774.9624 26483947.8455 27430781.7382 28415625.3559
188 26548891.3607 26941873.6788 23799699.2973 26624819.9085 27576690.1517 28566772.2992
189 26689361.6854 27084423.275 23925623.6322 26765691.9715 27722598.5652 28717919.2426
190 26829832.01 27226972.8712 24051547.9671 26906564.0345 27868506.9787 28869066.186
191 26970302.3347 27369522.4674 24177472.302 27047436.0975 28014415.3922 29020213.1294
192 27110772.6594 27512072.0636 24303396.637 27188308.1605 28160323.8057 29171360.0728
193 27251242.984 27654621.6597 24429320.9719 27329180.2235 28306232.2192 29322507.0162
194 27391713.3087 27797171.2559 24555245.3068 27470052.2865 28452140.6327 29473653.9595
195 27532183.6333 27939720.8521 24681169.6417 27610924.3495 28598049.0462 29624800.9029
196 27672653.958 28082270.4483 24807093.9766 27751796.4125 28743957.4597 29775947.8463
197 27813124.2827 28224820.0445 24933018.3115 27892668.4756 28889865.8732 29927094.7897
198 27953594.6073 28367369.6407 25058942.6464 28033540.5386 29035774.2867 30078241.7331
199 28094064.932 28509919.2368 25184866.9813 28174412.6016 29181682.7002 30229388.6764
200 28234535.2566 28652468.833 25310791.3162 28315284.6646 29327591.1137 30380535.6198
201 28375005.5813 28795018.4292 25436715.6511 28456156.7276 29473499.5272 30531682.5632
202 28515475.906 28937568.0254 25562639.986 28597028.7906 29619407.9407 30682829.5066
203 28655946.2306 29080117.6216 25688564.3209 28737900.8536 29765316.3542 30833976.45
204 28796416.5553 29222667.2178 25814488.6558 28878772.9166 29911224.7677 30985123.3934
205 28936886.8799 29365216.814 25940412.9907 29019644.9796 30057133.1812 31136270.3367
206 29077357.2046 29507766.4101 26066337.3256 29160517.0426 30203041.5947 31287417.2801
207 29217827.5292 29650316.0063 26192261.6605 29301389.1056 30348950.0082 31438564.2235
208 29358297.8539 29792865.6025 26318185.9955 29442261.1686 30494858.4217 31589711.1669
209 29498768.1786 29935415.1987 26444110.3304 29583133.2317 30640766.8352 31740858.1103
210 29639238.5032 30077964.7949 26570034.6653 29724005.2947 30786675.2487 31892005.0536
211 29779708.8279 30220514.3911 26695959.0002 29864877.3577 30932583.6622 32043151.997
212 29920179.1525 30363063.9872 26821883.3351 30005749.4207 31078492.0757 32194298.9404
213 30060649.4772 30505613.5834 26947807.67 30146621.4837 31224400.4892 32345445.8838
214 30201119.8019 30648163.1796 27073732.0049 30287493.5467 31370308.9027 32496592.8272
215 30341590.1265 30790712.7758 27199656.3398 30428365.6097 31516217.3162 32647739.7706
216 30482060.4512 30933262.372 27325580.6747 30569237.6727 31662125.7297 32798886.7139
217 30622530.7758 31075811.9682 27451505.0096 30710109.7357 31808034.1432 32950033.6573
218 30763001.1005 31218361.5644 27577429.3445 30850981.7987 31953942.5567 33101180.6007
219 30903471.4252 31360911.1605 27703353.6794 30991853.8617 32099850.9702 33252327.5441
220 31043941.7498 31503460.7567 27829278.0143 31132725.9247 32245759.3837 33403474.4875
221 31184412.0745 31646010.3529 27955202.3492 31273597.9877 32391667.7972 33554621.4309
222 31324882.3991 31788559.9491 28081126.6841 31414470.0508 32537576.2107 33705768.3742
223 31465352.7238 31931109.5453 28207051.0191 31555342.1138 32683484.6242 33856915.3176
224 31605823.0485 32073659.1415 28332975.354 31696214.1768 32829393.0377 34008062.261
225 31746293.3731 32216208.7376 28458899.6889 31837086.2398 32975301.4512 34159209.2044
226 31886763.6978 32358758.3338 28584824.0238 31977958.3028 33121209.8647 34310356.1478
227 32027234.0224 32501307.93 28710748.3587 32118830.3658 33267118.2782 34461503.0911
228 32167704.3471 32643857.5262 28836672.6936 32259702.4288 33413026.6917 34612650.0345
229 32308174.6718 32786407.1224 28962597.0285 32400574.4918 33558935.1052 34763796.9779
230 32448644.9964 32928956.7186 29088521.3634 32541446.5548 33704843.5187 34914943.9213
231 32589115.3211 33071506.3147 29214445.6983 32682318.6178 33850751.9322 35066090.8647
232 32729585.6457 33214055.9109 29340370.0332 32823190.6808 33996660.3457 35217237.8081
233 32870055.9704 33356605.5071 29466294.3681 32964062.7438 34142568.7592 35368384.7514
234 33010526.2951 33499155.1033 29592218.703 33104934.8068 34288477.1727 35519531.6948
235 33150996.6197 33641704.6995 29718143.0379 33245806.8699 34434385.5862 35670678.6382
236 33291466.9444 33784254.2957 29844067.3728 33386678.9329 34580293.9997 35821825.5816
237 33431937.269 33926803.8919 29969991.7077 33527550.9959 34726202.4132 35972972.525
238 33572407.5937 34069353.488 30095916.0426 33668423.0589 34872110.8267 36124119.4684
239 33712877.9184 34211903.0842 30221840.3776 33809295.1219 35018019.2402 36275266.4117
240 33853348.243 34354452.6804 30347764.7125 33950167.1849 35163927.6537 36426413.3551
241 33993818.5677 34497002.2766 30473689.0474 34091039.2479 35309836.0672 36577560.2985
242 34134288.8923 34639551.8728 30599613.3823 34231911.3109 35455744.4807 36728707.2419
243 34274759.217 34782101.469 30725537.7172 34372783.3739 35601652.8942 36879854.1853
244 34415229.5417 34924651.0651 30851462.0521 34513655.4369 35747561.3077 37031001.1286
245 34555699.8663 35067200.6613 30977386.387 34654527.4999 35893469.7212 37182148.072
246 34696170.191 35209750.2575 31103310.7219 34795399.5629 36039378.1347 37333295.0154
247 34836640.5156 35352299.8537 31229235.0568 34936271.626 36185286.5482 37484441.9588
248 34977110.8403 35494849.4499 31355159.3917 35077143.689 36331194.9617 37635588.9022
249 35117581.165 35637399.0461 31481083.7266 35218015.752 36477103.3752 37786735.8456
250 35258051.4896 35779948.6422 31607008.0615 35358887.815 36623011.7887 37937882.7889
251 35398521.8143 35922498.2384 31732932.3964 35499759.878 36768920.2022 38089029.7323
252 35538992.1389 36065047.8346 31858856.7313 35640631.941 36914828.6157 38240176.6757
253 35679462.4636 36207597.4308 31984781.0662 35781504.004 37060737.0292 38391323.6191
254 35819932.7883 36350147.027 32110705.4012 35922376.067 37206645.4427 38542470.5625
255 35960403.1129 36492696.6232 32236629.7361 36063248.13 37352553.8562 38693617.5058
256 36100873.4376 36635246.2194 32362554.071 36204120.193 37498462.2697 38844764.4492
257 36241343.7622 36777795.8155 32488478.4059 36344992.256 37644370.6832 38995911.3926
258 36381814.0869 36920345.4117 32614402.7408 36485864.319 37790279.0967 39147058.336
259 36522284.4116 37062895.0079 32740327.0757 36626736.382 37936187.5102 39298205.2794
260 36662754.7362 37205444.6041 32866251.4106 36767608.4451 38082095.9237 39449352.2228
261 36803225.0609 37347994.2003 32992175.7455 36908480.5081 38228004.3372 39600499.1661
262 36943695.3855 37490543.7965 33118100.0804 37049352.5711 38373912.7507 39751646.1095
263 37084165.7102 37633093.3926 33244024.4153 37190224.6341 38519821.1642 39902793.0529
264 37224636.0349 37775642.9888 33369948.7502 37331096.6971 38665729.5777 40053939.9963
265 37365106.3595 37918192.585 33495873.0851 37471968.7601 38811637.9912 40205086.9397
266 37505576.6842 38060742.1812 33621797.42 37612840.8231 38957546.4047 40356233.8831
267 37646047.0088 38203291.7774 33747721.7549 37753712.8861 39103454.8182 40507380.8264
268 37786517.3335 38345841.3736 33873646.0898 37894584.9491 39249363.2317 40658527.7698
269 37926987.6582 38488390.9697 33999570.4248 38035457.0121 39395271.6452 40809674.7132
270 38067457.9828 38630940.5659 34125494.7597 38176329.0751 39541180.0587 40960821.6566
271 38207928.3075 38773490.1621 34251419.0946 38317201.1381 39687088.4722 41111968.6
272 38348398.6321 38916039.7583 34377343.4295 38458073.2011 39832996.8857 41263115.5433
273 38488868.9568 39058589.3545 34503267.7644 38598945.2642 39978905.2992 41414262.4867
274 38629339.2815 39201138.9507 34629192.0993 38739817.3272 40124813.7127 41565409.4301
275 38769809.6061 39343688.5469 34755116.4342 38880689.3902 40270722.1262 41716556.3735
276 38910279.9308 39486238.143 34881040.7691 39021561.4532 40416630.5397 41867703.3169
277 39050750.2554 39628787.7392 35006965.104 39162433.5162 40562538.9532 42018850.2603
278 39191220.5801 39771337.3354 35132889.4389 39303305.5792 40708447.3667 42169997.2036
279 39331690.9048 39913886.9316 35258813.7738 39444177.6422 40854355.7802 42321144.147
280 39472161.2294 40056436.5278 35384738.1087 39585049.7052 41000264.1937 42472291.0904
281 39612631.5541 40198986.124 35510662.4436 39725921.7682 41146172.6072 42623438.0338
282 39753101.8787 40341535.7201 35636586.7785 39866793.8312 41292081.0207 42774584.9772
283 39893572.2034 40484085.3163 35762511.1134 40007665.8942 41437989.4342 42925731.9206
284 40034042.5281 40626634.9125 35888435.4483 40148537.9572 41583897.8477 43076878.8639
285 40174512.8527 40769184.5087 36014359.7833 40289410.0202 41729806.2612 43228025.8073
286 40314983.1774 40911734.1049 36140284.1182 40430282.0833 41875714.6747 43379172.7507
287 40455453.502 41054283.7011 36266208.4531 40571154.1463 42021623.0882 43530319.6941
288 40595923.8267 41196833.2972 36392132.788 40712026.2093 42167531.5017 43681466.6375
289 40736394.1514 41339382.8934 36518057.1229 40852898.2723 42313439.9152 43832613.5808
290 40876864.476 41481932.4896 36643981.4578 40993770.3353 42459348.3287 43983760.5242
291 41017334.8007 41624482.0858 36769905.7927 41134642.3983 42605256.7422 44134907.4676
292 41157805.1253 41767031.682 36895830.1276 41275514.4613 42751165.1557 44286054.411
293 41298275.45 41909581.2782 37021754.4625 41416386.5243 42897073.5692 44437201.3544
294 41438745.7747 42052130.8744 37147678.7974 41557258.5873 43042981.9827 44588348.2978
295 41579216.0993 42194680.4705 37273603.1323 41698130.6503 43188890.3962 44739495.2411
296 41719686.424 42337230.0667 37399527.4672 41839002.7133 43334798.8097 44890642.1845
297 41860156.7486 42479779.6629 37525451.8021 41979874.7763 43480707.2232 45041789.1279
298 42000627.0733 42622329.2591 37651376.137 42120746.8394 43626615.6367 45192936.0713
299 42141097.398 42764878.8553 37777300.4719 42261618.9024 43772524.0502 45344083.0147
300 42281567.7226 42907428.4515 37903224.8069 42402490.9654 43918432.4637 45495229.958
301 42422038.0473 43049978.0476 38029149.1418 42543363.0284 44064340.8772 45646376.9014
302 42562508.3719 43192527.6438 38155073.4767 42684235.0914 44210249.2908 45797523.8448
303 42702978.6966 43335077.24 38280997.8116 42825107.1544 44356157.7043 45948670.7882
304 42843449.0213 43477626.8362 38406922.1465 42965979.2174 44502066.1178 46099817.7316
305 42983919.3459 43620176.4324 38532846.4814 43106851.2804 44647974.5313 46250964.675
306 43124389.6706 43762726.0286 38658770.8163 43247723.3434 44793882.9448 46402111.6183
307 43264859.9952 43905275.6247 38784695.1512 43388595.4064 44939791.3583 46553258.5617
308 43405330.3199 44047825.2209 38910619.4861 43529467.4694 45085699.7718 46704405.5051
309 43545800.6446 44190374.8171 39036543.821 43670339.5324 45231608.1853 46855552.4485
310 43686270.9692 44332924.4133 39162468.1559 43811211.5954 45377516.5988 47006699.3919
311 43826741.2939 44475474.0095 39288392.4908 43952083.6585 45523425.0123 47157846.3353
312 43967211.6185 44618023.6057 39414316.8257 44092955.7215 45669333.4258 47308993.2786
313 44107681.9432 44760573.2019 39540241.1606 44233827.7845 45815241.8393 47460140.222
314 44248152.2679 44903122.798 39666165.4955 44374699.8475 45961150.2528 47611287.1654
315 44388622.5925 45045672.3942 39792089.8304 44515571.9105 46107058.6663 47762434.1088
316 44529092.9172 45188221.9904 39918014.1654 44656443.9735 46252967.0798 47913581.0522
317 44669563.2418 45330771.5866 40043938.5003 44797316.0365 46398875.4933 48064727.9955
318 44810033.5665 45473321.1828 40169862.8352 44938188.0995 46544783.9068 48215874.9389
319 44950503.8912 45615870.779 40295787.1701 45079060.1625 46690692.3203 48367021.8823
