#t lex rand randsort randsortdesc randw randwnoh 
47 6748899.16943 6289064.97246 6548027.31529 6339701.74107 6742743.18721 6587180.24275
48 6889501.23546 6420087.15938 6684444.55103 6471778.86067 6883217.00361 6724413.16448
49 7030103.30149 6551109.34631 6820861.78676 6603855.98028 7023690.82001 6861646.0862
50 7170705.36752 6682131.53323 6957279.0225 6735933.09988 7164164.63641 6998879.00792
51 7311307.43355 6813153.72016 7093696.25823 6868010.21949 7304638.45281 7136111.92965
52 7451909.49958 6944175.90709 7230113.49397 7000087.3391 7445112.26921 7273344.85137
53 7592511.56561 7075198.09401 7366530.7297 7132164.4587 7585586.08561 7410577.7731
54 7733113.63164 7206220.28094 7502947.96544 7264241.57831 7726059.90201 7547810.69482
55 7873715.69767 7337242.46786 7639365.20117 7396318.69791 7866533.71841 7685043.61654
56 8014317.7637 7468264.65479 7775782.43691 7528395.81752 8007007.53482 7822276.53827
57 8154919.82973 7599286.84172 7912199.67264 7660472.93712 8147481.35122 7959509.45999
58 8295521.89576 7730309.02864 8048616.90838 7792550.05673 8287955.16762 8096742.38172
59 8436123.96179 7861331.21557 8185034.14411 7924627.17633 8428428.98402 8233975.30344
60 8576726.02782 7992353.4025 8321451.37985 8056704.29594 8568902.80042 8371208.22516
61 8717328.09385 8123375.58942 8457868.61559 8188781.41555 8709376.61682 8508441.14689
62 8857930.15988 8254397.77635 8594285.85132 8320858.53515 8849850.43322 8645674.06861
63 8998532.2259 8385419.96327 8730703.08706 8452935.65476 8990324.24962 8782906.99033
64 9139134.29193 8516442.1502 8867120.32279 8585012.77436 9130798.06602 8920139.91206
65 9279736.35796 8647464.33713 9003537.55853 8717089.89397 9271271.88242 9057372.83378
66 9420338.42399 8778486.52405 9139954.79426 8849167.01357 9411745.69882 9194605.75551
67 9560940.49002 8909508.71098 9276372.03 8981244.13318 9552219.51522 9331838.67723
68 9701542.55605 9040530.8979 9412789.26573 9113321.25279 9692693.33162 9469071.59895
69 9842144.62208 9171553.08483 9549206.50147 9245398.37239 9833167.14802 9606304.52068
70 9982746.68811 9302575.27176 9685623.7372 9377475.492 9973640.96442 9743537.4424
71 10123348.7541 9433597.45868 9822040.97294 9509552.6116 10114114.7808 9880770.36413
72 10263950.8202 9564619.64561 9958458.20867 9641629.73121 10254588.5972 10018003.2859
73 10404552.8862 9695641.83254 10094875.4444 9773706.85081 10395062.4136 10155236.2076
74 10545154.9522 9826664.01946 10231292.6801 9905783.97042 10535536.23 10292469.1293
75 10685757.0183 9957686.20639 10367709.9159 10037861.09 10676010.0464 10429702.051
76 10826359.0843 10088708.3933 10504127.1516 10169938.2096 10816483.8628 10566934.9727
77 10966961.1503 10219730.5802 10640544.3873 10302015.3292 10956957.6792 10704167.8945
78 11107563.2164 10350752.7672 10776961.6231 10434092.4488 11097431.4956 10841400.8162
79 11248165.2824 10481774.9541 10913378.8588 10566169.5684 11237905.312 10978633.7379
80 11388767.3484 10612797.141 11049796.0946 10698246.6881 11378379.1284 11115866.6596
81 11529369.4144 10743819.3279 11186213.3303 10830323.8077 11518852.9448 11253099.5814
82 11669971.4805 10874841.5149 11322630.566 10962400.9273 11659326.7612 11390332.5031
83 11810573.5465 11005863.7018 11459047.8018 11094478.0469 11799800.5776 11527565.4248
84 11951175.6125 11136885.8887 11595465.0375 11226555.1665 11940274.394 11664798.3465
85 12091777.6786 11267908.0756 11731882.2732 11358632.2861 12080748.2104 11802031.2683
86 12232379.7446 11398930.2626 11868299.509 11490709.4057 12221222.0268 11939264.19
87 12372981.8106 11529952.4495 12004716.7447 11622786.5253 12361695.8432 12076497.1117
88 12513583.8766 11660974.6364 12141133.9804 11754863.6449 12502169.6596 12213730.0334
89 12654185.9427 11791996.8234 12277551.2162 11886940.7645 12642643.476 12350962.9552
90 12794788.0087 11923019.0103 12413968.4519 12019017.8841 12783117.2924 12488195.8769
91 12935390.0747 12054041.1972 12550385.6876 12151095.0037 12923591.1088 12625428.7986
92 13075992.1408 12185063.3841 12686802.9234 12283172.1233 13064064.9252 12762661.7203
93 13216594.2068 12316085.5711 12823220.1591 12415249.2429 13204538.7416 12899894.6421
94 13357196.2728 12447107.758 12959637.3948 12547326.3625 13345012.558 13037127.5638
95 13497798.3389 12578129.9449 13096054.6306 12679403.4821 13485486.3744 13174360.4855
96 13638400.4049 12709152.1318 13232471.8663 12811480.6017 13625960.1908 13311593.4072
97 13779002.4709 12840174.3188 13368889.1021 12943557.7213 13766434.0072 13448826.329
98 13919604.5369 12971196.5057 13505306.3378 13075634.841 13906907.8236 13586059.2507
99 14060206.603 13102218.6926 13641723.5735 13207711.9606 14047381.64 13723292.1724
100 14200808.669 13233240.8795 13778140.8093 13339789.0802 14187855.4564 13860525.0941
101 14341410.735 13364263.0665 13914558.045 13471866.1998 14328329.2728 13997758.0158
102 14482012.8011 13495285.2534 14050975.2807 13603943.3194 14468803.0892 14134990.9376
103 14622614.8671 13626307.4403 14187392.5165 13736020.439 14609276.9056 14272223.8593
104 14763216.9331 13757329.6272 14323809.7522 13868097.5586 14749750.722 14409456.781
105 14903818.9992 13888351.8142 14460226.9879 14000174.6782 14890224.5384 14546689.7027
106 15044421.0652 14019374.0011 14596644.2237 14132251.7978 15030698.3548 14683922.6245
107 15185023.1312 14150396.188 14733061.4594 14264328.9174 15171172.1712 14821155.5462
108 15325625.1972 14281418.375 14869478.6951 14396406.037 15311645.9876 14958388.4679
109 15466227.2633 14412440.5619 15005895.9309 14528483.1566 15452119.804 15095621.3896
110 15606829.3293 14543462.7488 15142313.1666 14660560.2762 15592593.6204 15232854.3114
111 15747431.3953 14674484.9357 15278730.4023 14792637.3958 15733067.4368 15370087.2331
112 15888033.4614 14805507.1227 15415147.6381 14924714.5154 15873541.2532 15507320.1548
113 16028635.5274 14936529.3096 15551564.8738 15056791.635 16014015.0696 15644553.0765
114 16169237.5934 15067551.4965 15687982.1096 15188868.7546 16154488.886 15781785.9983
115 16309839.6595 15198573.6834 15824399.3453 15320945.8742 16294962.7024 15919018.92
116 16450441.7255 15329595.8704 15960816.581 15453022.9939 16435436.5188 16056251.8417
117 16591043.7915 15460618.0573 16097233.8168 15585100.1135 16575910.3352 16193484.7634
118 16731645.8575 15591640.2442 16233651.0525 15717177.2331 16716384.1516 16330717.6852
119 16872247.9236 15722662.4311 16370068.2882 15849254.3527 16856857.968 16467950.6069
120 17012849.9896 15853684.6181 16506485.524 15981331.4723 16997331.7844 16605183.5286
121 17153452.0556 15984706.805 16642902.7597 16113408.5919 17137805.6008 16742416.4503
122 17294054.1217 16115728.9919 16779319.9954 16245485.7115 17278279.4172 16879649.372
123 17434656.1877 16246751.1788 16915737.2312 16377562.8311 17418753.2336 17016882.2938
124 17575258.2537 16377773.3658 17052154.4669 16509639.9507 17559227.05 17154115.2155
125 17715860.3198 16508795.5527 17188571.7026 16641717.0703 17699700.8664 17291348.1372
126 17856462.3858 16639817.7396 17324988.9384 16773794.1899 17840174.6828 17428581.0589
127 17997064.4518 16770839.9265 17461406.1741 16905871.3095 17980648.4992 17565813.9807
128 18137666.5178 16901862.1135 17597823.4098 17037948.4291 18121122.3156 17703046.9024
129 18278268.5839 17032884.3004 17734240.6456 17170025.5487 18261596.132 17840279.8241
130 18418870.6499 17163906.4873 17870657.8813 17302102.6683 18402069.9484 17977512.7458
131 18559472.7159 17294928.6743 18007075.1171 17434179.7879 18542543.7648 18114745.6676
132 18700074.782 17425950.8612 18143492.3528 17566256.9075 18683017.5812 18251978.5893
133 18840676.848 17556973.0481 18279909.5885 17698334.0271 18823491.3976 18389211.511
134 18981278.914 17687995.235 18416326.8243 17830411.1468 18963965.214 18526444.4327
135 19121880.98 17819017.422 18552744.06 17962488.2664 19104439.0304 18663677.3545
136 19262483.0461 17950039.6089 18689161.2957 18094565.386 19244912.8468 18800910.2762
137 19403085.1121 18081061.7958 18825578.5315 18226642.5056 19385386.6632 18938143.1979
138 19543687.1781 18212083.9827 18961995.7672 18358719.6252 19525860.4796 19075376.1196
139 19684289.2442 18343106.1697 19098413.0029 18490796.7448 19666334.296 19212609.0414
140 19824891.3102 18474128.3566 19234830.2387 18622873.8644 19806808.1124 19349841.9631
141 19965493.3762 18605150.5435 19371247.4744 18754950.984 19947281.9288 19487074.8848
142 20106095.4423 18736172.7304 19507664.7101 18887028.1036 20087755.7452 19624307.8065
143 20246697.5083 18867194.9174 19644081.9459 19019105.2232 20228229.5616 19761540.7283
144 20387299.5743 18998217.1043 19780499.1816 19151182.3428 20368703.378 19898773.65
145 20527901.6403 19129239.2912 19916916.4173 19283259.4624 20509177.1944 20036006.5717
146 20668503.7064 19260261.4781 20053333.6531 19415336.582 20649651.0108 20173239.4934
147 20809105.7724 19391283.6651 20189750.8888 19547413.7016 20790124.8272 20310472.4151
148 20949707.8384 19522305.852 20326168.1246 19679490.8212 20930598.6436 20447705.3369
149 21090309.9045 19653328.0389 20462585.3603 19811567.9408 21071072.46 20584938.2586
150 21230911.9705 19784350.2258 20599002.596 19943645.0604 21211546.2764 20722171.1803
151 21371514.0365 19915372.4128 20735419.8318 20075722.18 21352020.0928 20859404.102
152 21512116.1026 20046394.5997 20871837.0675 20207799.2997 21492493.9092 20996637.0238
153 21652718.1686 20177416.7866 21008254.3032 20339876.4193 21632967.7256 21133869.9455
154 21793320.2346 20308438.9736 21144671.539 20471953.5389 21773441.542 21271102.8672
155 21933922.3006 20439461.1605 21281088.7747 20604030.6585 21913915.3584 21408335.7889
156 22074524.3667 20570483.3474 21417506.0104 20736107.7781 22054389.1748 21545568.7107
157 22215126.4327 20701505.5343 21553923.2462 20868184.8977 22194862.9912 21682801.6324
158 22355728.4987 20832527.7213 21690340.4819 21000262.0173 22335336.8076 21820034.5541
159 22496330.5648 20963549.9082 21826757.7176 21132339.1369 22475810.624 21957267.4758
160 22636932.6308 21094572.0951 21963174.9534 21264416.2565 22616284.4404 22094500.3976
161 22777534.6968 21225594.282 22099592.1891 21396493.3761 22756758.2568 22231733.3193
162 22918136.7629 21356616.469 22236009.4248 21528570.4957 22897232.0732 22368966.241
163 23058738.8289 21487638.6559 22372426.6606 21660647.6153 23037705.8896 22506199.1627
164 23199340.8949 21618660.8428 22508843.8963 21792724.7349 23178179.706 22643432.0845
165 23339942.9609 21749683.0297 22645261.1321 21924801.8545 23318653.5224 22780665.0062
166 23480545.027 21880705.2167 22781678.3678 22056878.9741 23459127.3388 22917897.9279
167 23621147.093 22011727.4036 22918095.6035 22188956.0937 23599601.1552 23055130.8496
168 23761749.159 22142749.5905 23054512.8393 22321033.2133 23740074.9716 23192363.7714
169 23902351.2251 22273771.7774 23190930.075 22453110.3329 23880548.788 23329596.6931
170 24042953.2911 22404793.9644 23327347.3107 22585187.4526 24021022.6044 23466829.6148
171 24183555.3571 22535816.1513 23463764.5465 22717264.5722 24161496.4208 23604062.5365
172 24324157.4231 22666838.3382 23600181.7822 22849341.6918 24301970.2372 23741295.4582
173 24464759.4892 22797860.5252 23736599.0179 22981418.8114 24442444.0536 23878528.38
174 24605361.5552 22928882.7121 23873016.2537 23113495.931 24582917.87 24015761.3017
175 24745963.6212 23059904.899 24009433.4894 23245573.0506 24723391.6864 24152994.2234
176 24886565.6873 23190927.0859 24145850.7251 23377650.1702 24863865.5028 24290227.1451
177 25027167.7533 23321949.2729 24282267.9609 23509727.2898 25004339.3192 24427460.0669
178 25167769.8193 23452971.4598 24418685.1966 23641804.4094 25144813.1356 24564692.9886
179 25308371.8854 23583993.6467 24555102.4323 23773881.529 25285286.952 24701925.9103
180 25448973.9514 23715015.8336 24691519.6681 23905958.6486 25425760.7684 24839158.832
181 25589576.0174 23846038.0206 24827936.9038 24038035.7682 25566234.5848 24976391.7538
182 25730178.0834 23977060.2075 24964354.1396 24170112.8878 25706708.4012 25113624.6755
183 25870780.1495 24108082.3944 25100771.3753 24302190.0074 25847182.2176 25250857.5972
184 26011382.2155 24239104.5813 25237188.611 24434267.127 25987656.034 25388090.5189
185 26151984.2815 24370126.7683 25373605.8468 24566344.2466 26128129.8504 25525323.4407
186 26292586.3476 24501148.9552 25510023.0825 24698421.3662 26268603.6668 25662556.3624
187 26433188.4136 24632171.1421 25646440.3182 24830498.4858 26409077.4833 25799789.2841
188 26573790.4796 24763193.329 25782857.554 24962575.6055 26549551.2997 25937022.2058
189 26714392.5457 24894215.516 25919274.7897 25094652.7251 26690025.1161 26074255.1276
190 26854994.6117 25025237.7029 26055692.0254 25226729.8447 26830498.9325 26211488.0493
191 26995596.6777 25156259.8898 26192109.2612 25358806.9643 26970972.7489 26348720.971
192 27136198.7437 25287282.0767 26328526.4969 25490884.0839 27111446.5653 26485953.8927
193 27276800.8098 25418304.2637 26464943.7326 25622961.2035 27251920.3817 26623186.8145
194 27417402.8758 25549326.4506 26601360.9684 25755038.3231 27392394.1981 26760419.7362
195 27558004.9418 25680348.6375 26737778.2041 25887115.4427 27532868.0145 26897652.6579
196 27698607.0079 25811370.8245 26874195.4398 26019192.5623 27673341.8309 27034885.5796
197 27839209.0739 25942393.0114 27010612.6756 26151269.6819 27813815.6473 27172118.5013
198 27979811.1399 26073415.1983 27147029.9113 26283346.8015 27954289.4637 27309351.4231
199 28120413.206 26204437.3852 27283447.147 26415423.9211 28094763.2801 27446584.3448
200 28261015.272 26335459.5722 27419864.3828 26547501.0407 28235237.0965 27583817.2665
201 28401617.338 26466481.7591 27556281.6185 26679578.1603 28375710.9129 27721050.1882
202 28542219.404 26597503.946 27692698.8543 26811655.2799 28516184.7293 27858283.11
203 28682821.4701 26728526.1329 27829116.09 26943732.3995 28656658.5457 27995516.0317
204 28823423.5361 26859548.3199 27965533.3257 27075809.5191 28797132.3621 28132748.9534
205 28964025.6021 26990570.5068 28101950.5615 27207886.6387 28937606.1785 28269981.8751
206 29104627.6682 27121592.6937 28238367.7972 27339963.7584 29078079.9949 28407214.7969
207 29245229.7342 27252614.8806 28374785.0329 27472040.878 29218553.8113 28544447.7186
208 29385831.8002 27383637.0676 28511202.2687 27604117.9976 29359027.6277 28681680.6403
209 29526433.8663 27514659.2545 28647619.5044 27736195.1172 29499501.4441 28818913.562
210 29667035.9323 27645681.4414 28784036.7401 27868272.2368 29639975.2605 28956146.4838
211 29807637.9983 27776703.6283 28920453.9759 28000349.3564 29780449.0769 29093379.4055
212 29948240.0643 27907725.8153 29056871.2116 28132426.476 29920922.8933 29230612.3272
213 30088842.1304 28038748.0022 29193288.4473 28264503.5956 30061396.7097 29367845.2489
214 30229444.1964 28169770.1891 29329705.6831 28396580.7152 30201870.5261 29505078.1707
215 30370046.2624 28300792.376 29466122.9188 28528657.8348 30342344.3425 29642311.0924
216 30510648.3285 28431814.563 29602540.1545 28660734.9544 30482818.1589 29779544.0141
217 30651250.3945 28562836.7499 29738957.3903 28792812.074 30623291.9753 29916776.9358
218 30791852.4605 28693858.9368 29875374.626 28924889.1936 30763765.7917 30054009.8576
219 30932454.5265 28824881.1238 30011791.8618 29056966.3132 30904239.6081 30191242.7793
220 31073056.5926 28955903.3107 30148209.0975 29189043.4328 31044713.4245 30328475.701
221 31213658.6586 29086925.4976 30284626.3332 29321120.5524 31185187.2409 30465708.6227
222 31354260.7246 29217947.6845 30421043.569 29453197.672 31325661.0573 30602941.5444
223 31494862.7907 29348969.8715 30557460.8047 29585274.7916 31466134.8737 30740174.4662
224 31635464.8567 29479992.0584 30693878.0404 29717351.9113 31606608.6901 30877407.3879
225 31776066.9227 29611014.2453 30830295.2762 29849429.0309 31747082.5065 31014640.3096
226 31916668.9888 29742036.4322 30966712.5119 29981506.1505 31887556.3229 31151873.2313
227 32057271.0548 29873058.6192 31103129.7476 30113583.2701 32028030.1393 31289106.1531
228 32197873.1208 30004080.8061 31239546.9834 30245660.3897 32168503.9557 31426339.0748
229 32338475.1868 30135102.993 31375964.2191 30377737.5093 32308977.7721 31563571.9965
230 32479077.2529 30266125.1799 31512381.4548 30509814.6289 32449451.5885 31700804.9182
231 32619679.3189 30397147.3669 31648798.6906 30641891.7485 32589925.4049 31838037.84
232 32760281.3849 30528169.5538 31785215.9263 30773968.8681 32730399.2213 31975270.7617
233 32900883.451 30659191.7407 31921633.162 30906045.9877 32870873.0377 32112503.6834
234 33041485.517 30790213.9276 32058050.3978 31038123.1073 33011346.8541 32249736.6051
235 33182087.583 30921236.1146 32194467.6335 31170200.2269 33151820.6705 32386969.5269
236 33322689.6491 31052258.3015 32330884.8693 31302277.3465 33292294.4869 32524202.4486
237 33463291.7151 31183280.4884 32467302.105 31434354.4661 33432768.3033 32661435.3703
238 33603893.7811 31314302.6754 32603719.3407 31566431.5857 33573242.1197 32798668.292
239 33744495.8471 31445324.8623 32740136.5765 31698508.7053 33713715.9361 32935901.2138
240 33885097.9132 31576347.0492 32876553.8122 31830585.8249 33854189.7525 33073134.1355
241 34025699.9792 31707369.2361 33012971.0479 31962662.9446 33994663.5689 33210367.0572
242 34166302.0452 31838391.4231 33149388.2837 32094740.0642 34135137.3853 33347599.9789
243 34306904.1113 31969413.61 33285805.5194 32226817.1838 34275611.2017 33484832.9007
244 34447506.1773 32100435.7969 33422222.7551 32358894.3034 34416085.0181 33622065.8224
245 34588108.2433 32231457.9838 33558639.9909 32490971.423 34556558.8345 33759298.7441
246 34728710.3094 32362480.1708 33695057.2266 32623048.5426 34697032.6509 33896531.6658
247 34869312.3754 32493502.3577 33831474.4623 32755125.6622 34837506.4673 34033764.5875
248 35009914.4414 32624524.5446 33967891.6981 32887202.7818 34977980.2837 34170997.5093
249 35150516.5074 32755546.7315 34104308.9338 33019279.9014 35118454.1001 34308230.431
250 35291118.5735 32886568.9185 34240726.1695 33151357.021 35258927.9165 34445463.3527
251 35431720.6395 33017591.1054 34377143.4053 33283434.1406 35399401.7329 34582696.2744
252 35572322.7055 33148613.2923 34513560.641 33415511.2602 35539875.5493 34719929.1962
253 35712924.7716 33279635.4792 34649977.8768 33547588.3798 35680349.3657 34857162.1179
254 35853526.8376 33410657.6662 34786395.1125 33679665.4994 35820823.1821 34994395.0396
255 35994128.9036 33541679.8531 34922812.3482 33811742.619 35961296.9985 35131627.9613
256 36134730.9696 33672702.04 35059229.584 33943819.7386 36101770.8149 35268860.8831
257 36275333.0357 33803724.2269 35195646.8197 34075896.8582 36242244.6313 35406093.8048
258 36415935.1017 33934746.4139 35332064.0554 34207973.9778 36382718.4477 35543326.7265
259 36556537.1677 34065768.6008 35468481.2912 34340051.0975 36523192.2641 35680559.6482
260 36697139.2338 34196790.7877 35604898.5269 34472128.2171 36663666.0805 35817792.57
261 36837741.2998 34327812.9747 35741315.7626 34604205.3367 36804139.8969 35955025.4917
262 36978343.3658 34458835.1616 35877732.9984 34736282.4563 36944613.7133 36092258.4134
263 37118945.4319 34589857.3485 36014150.2341 34868359.5759 37085087.5297 36229491.3351
264 37259547.4979 34720879.5354 36150567.4698 35000436.6955 37225561.3461 36366724.2569
265 37400149.5639 34851901.7224 36286984.7056 35132513.8151 37366035.1625 36503957.1786
266 37540751.6299 34982923.9093 36423401.9413 35264590.9347 37506508.9789 36641190.1003
267 37681353.696 35113946.0962 36559819.177 35396668.0543 37646982.7953 36778423.022
268 37821955.762 35244968.2831 36696236.4128 35528745.1739 37787456.6117 36915655.9438
269 37962557.828 35375990.4701 36832653.6485 35660822.2935 37927930.4281 37052888.8655
270 38103159.8941 35507012.657 36969070.8843 35792899.4131 38068404.2445 37190121.7872
271 38243761.9601 35638034.8439 37105488.12 35924976.5327 38208878.0609 37327354.7089
272 38384364.0261 35769057.0308 37241905.3557 36057053.6523 38349351.8773 37464587.6306
273 38524966.0922 35900079.2178 37378322.5915 36189130.7719 38489825.6937 37601820.5524
274 38665568.1582 36031101.4047 37514739.8272 36321207.8915 38630299.5101 37739053.4741
275 38806170.2242 36162123.5916 37651157.0629 36453285.0111 38770773.3265 37876286.3958
276 38946772.2902 36293145.7785 37787574.2987 36585362.1307 38911247.1429 38013519.3175
277 39087374.3563 36424167.9655 37923991.5344 36717439.2504 39051720.9593 38150752.2393
278 39227976.4223 36555190.1524 38060408.7701 36849516.37 39192194.7757 38287985.161
279 39368578.4883 36686212.3393 38196826.0059 36981593.4896 39332668.5921 38425218.0827
280 39509180.5544 36817234.5262 38333243.2416 37113670.6092 39473142.4085 38562451.0044
281 39649782.6204 36948256.7132 38469660.4773 37245747.7288 39613616.2249 38699683.9262
282 39790384.6864 37079278.9001 38606077.7131 37377824.8484 39754090.0413 38836916.8479
283 39930986.7525 37210301.087 38742494.9488 37509901.968 39894563.8577 38974149.7696
284 40071588.8185 37341323.274 38878912.1845 37641979.0876 40035037.6741 39111382.6913
285 40212190.8845 37472345.4609 39015329.4203 37774056.2072 40175511.4905 39248615.6131
286 40352792.9505 37603367.6478 39151746.656 37906133.3268 40315985.3069 39385848.5348
287 40493395.0166 37734389.8347 39288163.8918 38038210.4464 40456459.1233 39523081.4565
288 40633997.0826 37865412.0217 39424581.1275 38170287.566 40596932.9397 39660314.3782
289 40774599.1486 37996434.2086 39560998.3632 38302364.6856 40737406.7561 39797547.3
290 40915201.2147 38127456.3955 39697415.599 38434441.8052 40877880.5725 39934780.2217
291 41055803.2807 38258478.5824 39833832.8347 38566518.9248 41018354.3889 40072013.1434
292 41196405.3467 38389500.7694 39970250.0704 38698596.0444 41158828.2053 40209246.0651
293 41337007.4128 38520522.9563 40106667.3062 38830673.164 41299302.0217 40346478.9869
294 41477609.4788 38651545.1432 40243084.5419 38962750.2836 41439775.8381 40483711.9086
295 41618211.5448 38782567.3301 40379501.7776 39094827.4033 41580249.6545 40620944.8303
296 41758813.6108 38913589.5171 40515919.0134 39226904.5229 41720723.4709 40758177.752
297 41899415.6769 39044611.704 40652336.2491 39358981.6425 41861197.2873 40895410.6737
298 42040017.7429 39175633.8909 40788753.4848 39491058.7621 42001671.1037 41032643.5955
299 42180619.8089 39306656.0778 40925170.7206 39623135.8817 42142144.9201 41169876.5172
300 42321221.875 39437678.2648 41061587.9563 39755213.0013 42282618.7365 41307109.4389
301 42461823.941 39568700.4517 41198005.192 39887290.1209 42423092.5529 41444342.3606
302 42602426.007 39699722.6386 41334422.4278 40019367.2405 42563566.3693 41581575.2824
303 42743028.073 39830744.8256 41470839.6635 40151444.3601 42704040.1857 41718808.2041
304 42883630.1391 39961767.0125 41607256.8993 40283521.4797 42844514.0021 41856041.1258
305 43024232.2051 40092789.1994 41743674.135 40415598.5993 42984987.8185 41993274.0475
306 43164834.2711 40223811.3863 41880091.3707 40547675.7189 43125461.6349 42130506.9693
307 43305436.3372 40354833.5733 42016508.6065 40679752.8385 43265935.4513 42267739.891
308 43446038.4032 40485855.7602 42152925.8422 40811829.9581 43406409.2677 42404972.8127
309 43586640.4692 40616877.9471 42289343.0779 40943907.0777 43546883.0841 42542205.7344
310 43727242.5353 40747900.134 42425760.3137 41075984.1973 43687356.9005 42679438.6562
311 43867844.6013 40878922.321 42562177.5494 41208061.3169 43827830.7169 42816671.5779
312 44008446.6673 41009944.5079 42698594.7851 41340138.4365 43968304.5333 42953904.4996
313 44149048.7333 41140966.6948 42835012.0209 41472215.5562 44108778.3497 43091137.4213
314 44289650.7994 41271988.8817 42971429.2566 41604292.6758 44249252.1661 43228370.3431
315 44430252.8654 41403011.0687 43107846.4923 41736369.7954 44389725.9825 43365603.2648
316 44570854.9314 41534033.2556 43244263.7281 41868446.915 44530199.7989 43502836.1865
317 44711456.9975 41665055.4425 43380680.9638 42000524.0346 44670673.6153 43640069.1082
318 44852059.0635 41796077.6294 43517098.1995 42132601.1542 44811147.4317 43777302.03
319 44992661.1295 41927099.8164 43653515.4353 42264678.2738 44951621.2481 43914534.9517
320 45133263.1956 42058122.0033 43789932.671 42396755.3934 45092095.0645 44051767.8734
