#t lex rand(10) rand(20) rand(30) rand(40)
93 13166111.8639 12410290.9491 12659308.9268 12846034.3081
94 13306176.8837 12542315.3209 12793982.426 12982694.2476
95 13446241.9036 12674339.6927 12928655.9253 13119354.187
96 13586306.9234 12806364.0645 13063329.4245 13256014.1265
97 13726371.9432 12938388.4363 13198002.9237 13392674.0659
98 13866436.963 13070412.8081 13332676.4229 13529334.0054
99 14006501.9829 13202437.1799 13467349.9221 13665993.9448
100 14146567.0027 13334461.5517 13602023.4214 13802653.8843
101 14286632.0225 13466485.9235 13736696.9206 13939313.8237
102 14426697.0424 13598510.2953 13871370.4198 14075973.7632
103 14566762.0622 13730534.6671 14006043.919 14212633.7026
104 14706827.082 13862559.0389 14140717.4183 14349293.6421
105 14846892.1018 13994583.4107 14275390.9175 14485953.5815
106 14986957.1217 14126607.7825 14410064.4167 14622613.521
107 15127022.1415 14258632.1543 14544737.9159 14759273.4604
108 15267087.1613 14390656.5261 14679411.4151 14895933.3999
109 15407152.1812 14522680.8979 14814084.9144 15032593.3393
110 15547217.201 14654705.2697 14948758.4136 15169253.2788
111 15687282.2208 14786729.6415 15083431.9128 15305913.2182
112 15827347.2406 14918754.0133 15218105.412 15442573.1577
113 15967412.2605 15050778.3851 15352778.9113 15579233.0971
114 16107477.2803 15182802.7569 15487452.4105 15715893.0366
115 16247542.3001 15314827.1287 15622125.9097 15852552.976
116 16387607.32 15446851.5005 15756799.4089 15989212.9155
117 16527672.3398 15578875.8723 15891472.9081 16125872.8549
118 16667737.3596 15710900.2441 16026146.4074 16262532.7943
119 16807802.3794 15842924.6159 16160819.9066 16399192.7338
120 16947867.3993 15974948.9877 16295493.4058 16535852.6732
121 17087932.4191 16106973.3595 16430166.905 16672512.6127
122 17227997.4389 16238997.7313 16564840.4042 16809172.5521
123 17368062.4588 16371022.1031 16699513.9035 16945832.4916
124 17508127.4786 16503046.4749 16834187.4027 17082492.431
125 17648192.4984 16635070.8467 16968860.9019 17219152.3705
126 17788257.5182 16767095.2185 17103534.4011 17355812.3099
127 17928322.5381 16899119.5903 17238207.9004 17492472.2494
128 18068387.5579 17031143.9621 17372881.3996 17629132.1888
129 18208452.5777 17163168.3339 17507554.8988 17765792.1283
130 18348517.5976 17295192.7057 17642228.398 17902452.0677
131 18488582.6174 17427217.0775 17776901.8972 18039112.0072
132 18628647.6372 17559241.4493 17911575.3965 18175771.9466
133 18768712.657 17691265.8211 18046248.8957 18312431.8861
134 18908777.6769 17823290.1929 18180922.3949 18449091.8255
135 19048842.6967 17955314.5647 18315595.8941 18585751.765
136 19188907.7165 18087338.9365 18450269.3933 18722411.7044
137 19328972.7364 18219363.3083 18584942.8926 18859071.6439
138 19469037.7562 18351387.6801 18719616.3918 18995731.5833
139 19609102.776 18483412.0519 18854289.891 19132391.5228
140 19749167.7958 18615436.4237 18988963.3902 19269051.4622
141 19889232.8157 18747460.7955 19123636.8895 19405711.4017
142 20029297.8355 18879485.1673 19258310.3887 19542371.3411
143 20169362.8553 19011509.5391 19392983.8879 19679031.2806
144 20309427.8752 19143533.9109 19527657.3871 19815691.22
145 20449492.895 19275558.2827 19662330.8863 19952351.1595
146 20589557.9148 19407582.6545 19797004.3856 20089011.0989
147 20729622.9346 19539607.0263 19931677.8848 20225671.0383
148 20869687.9545 19671631.3981 20066351.384 20362330.9778
149 21009752.9743 19803655.7699 20201024.8832 20498990.9172
150 21149817.9941 19935680.1417 20335698.3824 20635650.8567
151 21289883.014 20067704.5135 20470371.8817 20772310.7961
152 21429948.0338 20199728.8853 20605045.3809 20908970.7356
153 21570013.0536 20331753.2571 20739718.8801 21045630.675
154 21710078.0734 20463777.6289 20874392.3793 21182290.6145
155 21850143.0933 20595802.0007 21009065.8786 21318950.5539
156 21990208.1131 20727826.3725 21143739.3778 21455610.4934
157 22130273.1329 20859850.7443 21278412.877 21592270.4328
158 22270338.1528 20991875.1161 21413086.3762 21728930.3723
159 22410403.1726 21123899.4879 21547759.8754 21865590.3117
160 22550468.1924 21255923.8597 21682433.3747 22002250.2512
161 22690533.2122 21387948.2315 21817106.8739 22138910.1906
162 22830598.2321 21519972.6033 21951780.3731 22275570.1301
163 22970663.2519 21651996.9751 22086453.8723 22412230.0695
164 23110728.2717 21784021.3469 22221127.3715 22548890.009
165 23250793.2916 21916045.7187 22355800.8708 22685549.9484
166 23390858.3114 22048070.0905 22490474.37 22822209.8879
167 23530923.3312 22180094.4623 22625147.8692 22958869.8273
168 23670988.351 22312118.8341 22759821.3684 23095529.7668
169 23811053.3709 22444143.2059 22894494.8677 23232189.7062
170 23951118.3907 22576167.5777 23029168.3669 23368849.6457
171 24091183.4105 22708191.9495 23163841.8661 23505509.5851
172 24231248.4304 22840216.3213 23298515.3653 23642169.5246
173 24371313.4502 22972240.6931 23433188.8645 23778829.464
174 24511378.47 23104265.0649 23567862.3638 23915489.4035
175 24651443.4898 23236289.4367 23702535.863 24052149.3429
176 24791508.5097 23368313.8085 23837209.3622 24188809.2823
177 24931573.5295 23500338.1803 23971882.8614 24325469.2218
178 25071638.5493 23632362.5521 24106556.3606 24462129.1612
179 25211703.5692 23764386.9239 24241229.8599 24598789.1007
180 25351768.589 23896411.2957 24375903.3591 24735449.0401
181 25491833.6088 24028435.6675 24510576.8583 24872108.9796
182 25631898.6286 24160460.0393 24645250.3575 25008768.919
183 25771963.6485 24292484.4111 24779923.8568 25145428.8585
184 25912028.6683 24424508.7829 24914597.356 25282088.7979
185 26052093.6881 24556533.1547 25049270.8552 25418748.7374
186 26192158.708 24688557.5265 25183944.3544 25555408.6768
187 26332223.7278 24820581.8983 25318617.8536 25692068.6163
188 26472288.7476 24952606.2701 25453291.3529 25828728.5557
189 26612353.7674 25084630.6419 25587964.8521 25965388.4952
190 26752418.7873 25216655.0137 25722638.3513 26102048.4346
191 26892483.8071 25348679.3855 25857311.8505 26238708.3741
192 27032548.8269 25480703.7573 25991985.3497 26375368.3135
193 27172613.8468 25612728.1291 26126658.849 26512028.253
194 27312678.8666 25744752.5009 26261332.3482 26648688.1924
195 27452743.8864 25876776.8727 26396005.8474 26785348.1319
196 27592808.9062 26008801.2445 26530679.3466 26922008.0713
197 27732873.9261 26140825.6163 26665352.8459 27058668.0108
198 27872938.9459 26272849.9881 26800026.3451 27195327.9502
199 28013003.9657 26404874.3599 26934699.8443 27331987.8897
200 28153068.9856 26536898.7317 27069373.3435 27468647.8291
201 28293134.0054 26668923.1035 27204046.8427 27605307.7686
202 28433199.0252 26800947.4753 27338720.342 27741967.708
203 28573264.045 26932971.8471 27473393.8412 27878627.6475
204 28713329.0649 27064996.2189 27608067.3404 28015287.5869
205 28853394.0847 27197020.5907 27742740.8396 28151947.5264
206 28993459.1045 27329044.9625 27877414.3388 28288607.4658
207 29133524.1244 27461069.3343 28012087.8381 28425267.4052
208 29273589.1442 27593093.7061 28146761.3373 28561927.3447
209 29413654.164 27725118.0779 28281434.8365 28698587.2841
210 29553719.1839 27857142.4497 28416108.3357 28835247.2236
211 29693784.2037 27989166.8215 28550781.835 28971907.163
212 29833849.2235 28121191.1933 28685455.3342 29108567.1025
213 29973914.2433 28253215.5651 28820128.8334 29245227.0419
214 30113979.2632 28385239.9369 28954802.3326 29381886.9814
215 30254044.283 28517264.3087 29089475.8318 29518546.9208
216 30394109.3028 28649288.6805 29224149.3311 29655206.8603
217 30534174.3227 28781313.0523 29358822.8303 29791866.7997
218 30674239.3425 28913337.4241 29493496.3295 29928526.7392
219 30814304.3623 29045361.7959 29628169.8287 30065186.6786
220 30954369.3821 29177386.1677 29762843.3279 30201846.6181
221 31094434.402 29309410.5395 29897516.8272 30338506.5575
222 31234499.4218 29441434.9113 30032190.3264 30475166.497
223 31374564.4416 29573459.2831 30166863.8256 30611826.4364
224 31514629.4615 29705483.6549 30301537.3248 30748486.3759
225 31654694.4813 29837508.0267 30436210.8241 30885146.3153
226 31794759.5011 29969532.3985 30570884.3233 31021806.2548
227 31934824.5209 30101556.7703 30705557.8225 31158466.1942
228 32074889.5408 30233581.1421 30840231.3217 31295126.1337
229 32214954.5606 30365605.5139 30974904.8209 31431786.0731
230 32355019.5804 30497629.8857 31109578.3202 31568446.0126
231 32495084.6003 30629654.2575 31244251.8194 31705105.952
232 32635149.6201 30761678.6293 31378925.3186 31841765.8915
233 32775214.6399 30893703.0011 31513598.8178 31978425.8309
234 32915279.6597 31025727.3729 31648272.3171 32115085.7704
235 33055344.6796 31157751.7447 31782945.8163 32251745.7098
236 33195409.6994 31289776.1165 31917619.3155 32388405.6492
237 33335474.7192 31421800.4883 32052292.8147 32525065.5887
238 33475539.7391 31553824.8601 32186966.3139 32661725.5281
239 33615604.7589 31685849.2319 32321639.8132 32798385.4676
240 33755669.7787 31817873.6037 32456313.3124 32935045.407
241 33895734.7985 31949897.9755 32590986.8116 33071705.3465
242 34035799.8184 32081922.3473 32725660.3108 33208365.2859
243 34175864.8382 32213946.7191 32860333.81 33345025.2254
244 34315929.858 32345971.0909 32995007.3093 33481685.1648
245 34455994.8779 32477995.4627 33129680.8085 33618345.1043
246 34596059.8977 32610019.8345 33264354.3077 33755005.0437
247 34736124.9175 32742044.2063 33399027.8069 33891664.9832
248 34876189.9373 32874068.5781 33533701.3062 34028324.9226
249 35016254.9572 33006092.9499 33668374.8054 34164984.8621
250 35156319.977 33138117.3217 33803048.3046 34301644.8015
251 35296384.9968 33270141.6935 33937721.8038 34438304.741
252 35436450.0167 33402166.0653 34072395.303 34574964.6804
253 35576515.0365 33534190.4371 34207068.8023 34711624.6199
254 35716580.0563 33666214.8089 34341742.3015 34848284.5593
255 35856645.0761 33798239.1807 34476415.8007 34984944.4988
256 35996710.096 33930263.5525 34611089.2999 35121604.4382
257 36136775.1158 34062287.9243 34745762.7991 35258264.3777
258 36276840.1356 34194312.2961 34880436.2984 35394924.3171
259 36416905.1555 34326336.6679 35015109.7976 35531584.2566
260 36556970.1753 34458361.0397 35149783.2968 35668244.196
261 36697035.1951 34590385.4115 35284456.796 35804904.1355
262 36837100.2149 34722409.7833 35419130.2953 35941564.0749
263 36977165.2348 34854434.1551 35553803.7945 36078224.0144
264 37117230.2546 34986458.5269 35688477.2937 36214883.9538
265 37257295.2744 35118482.8987 35823150.7929 36351543.8932
266 37397360.2943 35250507.2705 35957824.2921 36488203.8327
267 37537425.3141 35382531.6422 36092497.7914 36624863.7721
268 37677490.3339 35514556.014 36227171.2906 36761523.7116
269 37817555.3537 35646580.3858 36361844.7898 36898183.651
270 37957620.3736 35778604.7576 36496518.289 37034843.5905
271 38097685.3934 35910629.1294 36631191.7882 37171503.5299
272 38237750.4132 36042653.5012 36765865.2875 37308163.4694
273 38377815.4331 36174677.873 36900538.7867 37444823.4088
274 38517880.4529 36306702.2448 37035212.2859 37581483.3483
275 38657945.4727 36438726.6166 37169885.7851 37718143.2877
276 38798010.4925 36570750.9884 37304559.2844 37854803.2272
277 38938075.5124 36702775.3602 37439232.7836 37991463.1666
278 39078140.5322 36834799.732 37573906.2828 38128123.1061
279 39218205.552 36966824.1038 37708579.782 38264783.0455
280 39358270.5719 37098848.4756 37843253.2812 38401442.985
281 39498335.5917 37230872.8474 37977926.7805 38538102.9244
282 39638400.6115 37362897.2192 38112600.2797 38674762.8639
283 39778465.6313 37494921.591 38247273.7789 38811422.8033
284 39918530.6512 37626945.9628 38381947.2781 38948082.7428
285 40058595.671 37758970.3346 38516620.7773 39084742.6822
286 40198660.6908 37890994.7064 38651294.2766 39221402.6217
287 40338725.7107 38023019.0782 38785967.7758 39358062.5611
288 40478790.7305 38155043.45 38920641.275 39494722.5006
289 40618855.7503 38287067.8218 39055314.7742 39631382.44
290 40758920.7701 38419092.1936 39189988.2735 39768042.3795
291 40898985.79 38551116.5654 39324661.7727 39904702.3189
292 41039050.8098 38683140.9372 39459335.2719 40041362.2584
293 41179115.8296 38815165.309 39594008.7711 40178022.1978
294 41319180.8495 38947189.6808 39728682.2703 40314682.1372
295 41459245.8693 39079214.0526 39863355.7696 40451342.0767
296 41599310.8891 39211238.4244 39998029.2688 40588002.0161
297 41739375.9089 39343262.7962 40132702.768 40724661.9556
298 41879440.9288 39475287.168 40267376.2672 40861321.895
299 42019505.9486 39607311.5398 40402049.7664 40997981.8345
300 42159570.9684 39739335.9116 40536723.2657 41134641.7739
301 42299635.9883 39871360.2834 40671396.7649 41271301.7134
302 42439701.0081 40003384.6552 40806070.2641 41407961.6528
303 42579766.0279 40135409.027 40940743.7633 41544621.5923
304 42719831.0477 40267433.3988 41075417.2626 41681281.5317
305 42859896.0676 40399457.7706 41210090.7618 41817941.4712
306 42999961.0874 40531482.1424 41344764.261 41954601.4106
307 43140026.1072 40663506.5142 41479437.7602 42091261.3501
308 43280091.1271 40795530.886 41614111.2594 42227921.2895
309 43420156.1469 40927555.2578 41748784.7587 42364581.229
310 43560221.1667 41059579.6296 41883458.2579 42501241.1684
311 43700286.1865 41191604.0014 42018131.7571 42637901.1079
312 43840351.2064 41323628.3732 42152805.2563 42774561.0473
313 43980416.2262 41455652.745 42287478.7555 42911220.9868
314 44120481.246 41587677.1168 42422152.2548 43047880.9262
315 44260546.2659 41719701.4886 42556825.754 43184540.8657
316 44400611.2857 41851725.8604 42691499.2532 43321200.8051
317 44540676.3055 41983750.2322 42826172.7524 43457860.7446
318 44680741.3253 42115774.604 42960846.2517 43594520.684
319 44820806.3452 42247798.9758 43095519.7509 43731180.6235
320 44960871.365 42379823.3476 43230193.2501 43867840.5629
321 45100936.3848 42511847.7194 43364866.7493 44004500.5024
322 45241001.4047 42643872.0912 43499540.2485 44141160.4418
323 45381066.4245 42775896.463 43634213.7478 44277820.3813
324 45521131.4443 42907920.8348 43768887.247 44414480.3207
325 45661196.4641 43039945.2066 43903560.7462 44551140.2601
326 45801261.484 43171969.5784 44038234.2454 44687800.1996
327 45941326.5038 43303993.9502 44172907.7446 44824460.139
328 46081391.5236 43436018.322 44307581.2439 44961120.0785
329 46221456.5435 43568042.6938 44442254.7431 45097780.0179
330 46361521.5633 43700067.0656 44576928.2423 45234439.9574
331 46501586.5831 43832091.4374 44711601.7415 45371099.8968
332 46641651.6029 43964115.8092 44846275.2408 45507759.8363
333 46781716.6228 44096140.181 44980948.74 45644419.7757
334 46921781.6426 44228164.5528 45115622.2392 45781079.7152
335 47061846.6624 44360188.9246 45250295.7384 45917739.6546
336 47201911.6823 44492213.2964 45384969.2376 46054399.5941
337 47341976.7021 44624237.6682 45519642.7369 46191059.5335
338 47482041.7219 44756262.04 45654316.2361 46327719.473
339 47622106.7417 44888286.4118 45788989.7353 46464379.4124
340 47762171.7616 45020310.7836 45923663.2345 46601039.3519
341 47902236.7814 45152335.1554 46058336.7338 46737699.2913
342 48042301.8012 45284359.5272 46193010.233 46874359.2308
343 48182366.8211 45416383.899 46327683.7322 47011019.1702
344 48322431.8409 45548408.2708 46462357.2314 47147679.1097
345 48462496.8607 45680432.6426 46597030.7306 47284339.0491
346 48602561.8806 45812457.0144 46731704.2299 47420998.9886
347 48742626.9004 45944481.3862 46866377.7291 47557658.928
348 48882691.9202 46076505.758 47001051.2283 47694318.8675
349 49022756.94 46208530.1298 47135724.7275 47830978.8069
350 49162821.9599 46340554.5016 47270398.2267 47967638.7464
351 49302886.9797 46472578.8734 47405071.726 48104298.6858
352 49442951.9995 46604603.2452 47539745.2252 48240958.6253
353 49583017.0194 46736627.617 47674418.7244 48377618.5647
354 49723082.0392 46868651.9888 47809092.2236 48514278.5041
355 49863147.059 47000676.3606 47943765.7229 48650938.4436
356 50003212.0788 47132700.7324 48078439.2221 48787598.383
357 50143277.0987 47264725.1042 48213112.7213 48924258.3225
358 50283342.1185 47396749.476 48347786.2205 49060918.2619
359 50423407.1383 47528773.8478 48482459.7197 49197578.2014
360 50563472.1582 47660798.2196 48617133.219 49334238.1408
361 50703537.178 47792822.5914 48751806.7182 49470898.0803
362 50843602.1978 47924846.9632 48886480.2174 49607558.0197
363 50983667.2176 48056871.335 49021153.7166 49744217.9592
364 51123732.2375 48188895.7068 49155827.2158 49880877.8986
365 51263797.2573 48320920.0786 49290500.7151 50017537.8381
366 51403862.2771 48452944.4504 49425174.2143 50154197.7775
367 51543927.297 48584968.8222 49559847.7135 50290857.717
368 51683992.3168 48716993.194 49694521.2127 50427517.6564
369 51824057.3366 48849017.5658 49829194.712 50564177.5959
370 51964122.3564 48981041.9376 49963868.2112 50700837.5353
371 52104187.3763 49113066.3094 50098541.7104 50837497.4748
372 52244252.3961 49245090.6812 50233215.2096 50974157.4142
373 52384317.4159 49377115.053 50367888.7088 51110817.3537
374 52524382.4358 49509139.4248 50502562.2081 51247477.2931
375 52664447.4556 49641163.7966 50637235.7073 51384137.2326
376 52804512.4754 49773188.1684 50771909.2065 51520797.172
377 52944577.4952 49905212.5402 50906582.7057 51657457.1115
378 53084642.5151 50037236.912 51041256.2049 51794117.0509
379 53224707.5349 50169261.2838 51175929.7042 51930776.9904
380 53364772.5547 50301285.6556 51310603.2034 52067436.9298
381 53504837.5746 50433310.0274 51445276.7026 52204096.8693
382 53644902.5944 50565334.3992 51579950.2018 52340756.8087
383 53784967.6142 50697358.771 51714623.7011 52477416.7481
384 53925032.634 50829383.1428 51849297.2003 52614076.6876
385 54065097.6539 50961407.5146 51983970.6995 52750736.627
386 54205162.6737 51093431.8864 52118644.1987 52887396.5665
387 54345227.6935 51225456.2582 52253317.6979 53024056.5059
388 54485292.7134 51357480.63 52387991.1972 53160716.4454
389 54625357.7332 51489505.0018 52522664.6964 53297376.3848
390 54765422.753 51621529.3736 52657338.1956 53434036.3243
391 54905487.7728 51753553.7454 52792011.6948 53570696.2637
392 55045552.7927 51885578.1172 52926685.194 53707356.2032
393 55185617.8125 52017602.489 53061358.6933 53844016.1426
394 55325682.8323 52149626.8608 53196032.1925 53980676.0821
395 55465747.8522 52281651.2326 53330705.6917 54117336.0215
396 55605812.872 52413675.6044 53465379.1909 54253995.961
397 55745877.8918 52545699.9762 53600052.6902 54390655.9004
398 55885942.9116 52677724.348 53734726.1894 54527315.8399
399 56026007.9315 52809748.7198 53869399.6886 54663975.7793
400 56166072.9513 52941773.0916 54004073.1878 54800635.7188
401 56306137.9711 53073797.4634 54138746.687 54937295.6582
402 56446202.991 53205821.8352 54273420.1863 55073955.5977
403 56586268.0108 53337846.207 54408093.6855 55210615.5371
404 56726333.0306 53469870.5788 54542767.1847 55347275.4766
405 56866398.0504 53601894.9506 54677440.6839 55483935.416
406 57006463.0703 53733919.3224 54812114.1831 55620595.3555
407 57146528.0901 53865943.6942 54946787.6824 55757255.2949
408 57286593.1099 53997968.066 55081461.1816 55893915.2344
409 57426658.1298 54129992.4378 55216134.6808 56030575.1738
410 57566723.1496 54262016.8096 55350808.18 56167235.1133
411 57706788.1694 54394041.1814 55485481.6793 56303895.0527
412 57846853.1892 54526065.5532 55620155.1785 56440554.9921
413 57986918.2091 54658089.925 55754828.6777 56577214.9316
414 58126983.2289 54790114.2968 55889502.1769 56713874.871
415 58267048.2487 54922138.6686 56024175.6761 56850534.8105
416 58407113.2686 55054163.0404 56158849.1754 56987194.7499
417 58547178.2884 55186187.4122 56293522.6746 57123854.6894
418 58687243.3082 55318211.784 56428196.1738 57260514.6288
419 58827308.328 55450236.1558 56562869.673 57397174.5683
420 58967373.3479 55582260.5276 56697543.1722 57533834.5077
421 59107438.3677 55714284.8994 56832216.6715 57670494.4472
422 59247503.3875 55846309.2712 56966890.1707 57807154.3866
423 59387568.4074 55978333.643 57101563.6699 57943814.3261
424 59527633.4272 56110358.0148 57236237.1691 58080474.2655
425 59667698.447 56242382.3866 57370910.6684 58217134.205
426 59807763.4668 56374406.7584 57505584.1676 58353794.1444
427 59947828.4867 56506431.1302 57640257.6668 58490454.0839
428 60087893.5065 56638455.502 57774931.166 58627114.0233
429 60227958.5263 56770479.8738 57909604.6652 58763773.9628
430 60368023.5462 56902504.2456 58044278.1645 58900433.9022
431 60508088.566 57034528.6174 58178951.6637 59037093.8417
432 60648153.5858 57166552.9892 58313625.1629 59173753.7811
433 60788218.6056 57298577.361 58448298.6621 59310413.7206
434 60928283.6255 57430601.7328 58582972.1613 59447073.66
435 61068348.6453 57562626.1046 58717645.6606 59583733.5995
436 61208413.6651 57694650.4764 58852319.1598 59720393.5389
437 61348478.685 57826674.8482 58986992.659 59857053.4784
438 61488543.7048 57958699.22 59121666.1582 59993713.4178
439 61628608.7246 58090723.5918 59256339.6575 60130373.3573
440 61768673.7444 58222747.9636 59391013.1567 60267033.2967
441 61908738.7643 58354772.3354 59525686.6559 60403693.2362
442 62048803.7841 58486796.7072 59660360.1551 60540353.1756
443 62188868.8039 58618821.079 59795033.6543 60677013.115
444 62328933.8238 58750845.4508 59929707.1536 60813673.0545
445 62468998.8436 58882869.8226 60064380.6528 60950332.9939
446 62609063.8634 59014894.1943 60199054.152 61086992.9334
447 62749128.8832 59146918.5661 60333727.6512 61223652.8728
448 62889193.9031 59278942.9379 60468401.1505 61360312.8123
449 63029258.9229 59410967.3097 60603074.6497 61496972.7517
450 63169323.9427 59542991.6815 60737748.1489 61633632.6912
451 63309388.9626 59675016.0533 60872421.6481 61770292.6306
452 63449453.9824 59807040.4251 61007095.1473 61906952.5701
453 63589519.0022 59939064.7969 61141768.6466 62043612.5095
454 63729584.022 60071089.1687 61276442.1458 62180272.449
455 63869649.0419 60203113.5405 61411115.645 62316932.3884
456 64009714.0617 60335137.9123 61545789.1442 62453592.3279
457 64149779.0815 60467162.2841 61680462.6434 62590252.2673
458 64289844.1014 60599186.6559 61815136.1427 62726912.2068
459 64429909.1212 60731211.0277 61949809.6419 62863572.1462
460 64569974.141 60863235.3995 62084483.1411 63000232.0857
461 64710039.1608 60995259.7713 62219156.6403 63136892.0251
462 64850104.1807 61127284.1431 62353830.1396 63273551.9646
463 64990169.2005 61259308.5149 62488503.6388 63410211.904
464 65130234.2203 61391332.8867 62623177.138 63546871.8435
465 65270299.2402 61523357.2585 62757850.6372 63683531.7829
466 65410364.26 61655381.6303 62892524.1364 63820191.7224
467 65550429.2798 61787406.0021 63027197.6357 63956851.6618
468 65690494.2996 61919430.3739 63161871.1349 64093511.6013
469 65830559.3195 62051454.7457 63296544.6341 64230171.5407
470 65970624.3393 62183479.1175 63431218.1333 64366831.4802
