#t lex rand randsort randsortdesc randw randwnoh 
12703 633971230.208 656294611.796 835634721.544 551137316.263 566824638.822 457216438.016
12704 633978764.257 656326997.893 835679846.706 551144850.313 566856964.306 457223972.066
12705 633986298.307 656359383.99 835724971.869 551152384.362 566889289.791 457231506.115
12706 633993832.356 656391770.087 835770097.031 551159918.412 566921615.276 457239040.165
12707 634001366.406 656424156.185 835815222.193 551167452.461 566953940.761 457246574.214
12708 634008900.455 656456542.282 835860347.356 551174986.511 566986266.246 457254108.264
12709 634016434.505 656488928.379 835905472.518 551182520.56 567018591.731 457261642.313
12710 634023968.554 656521314.476 835950597.68 551190054.61 567050917.216 457269176.363
12711 634031502.604 656553700.573 835995722.843 551197588.659 567083242.701 457276710.412
12712 634039036.653 656586086.67 836040848.005 551205122.709 567115568.185 457284244.462
12713 634046570.703 656618472.767 836085973.167 551212656.758 567147893.67 457291778.511
12714 634054104.752 656650858.864 836131098.329 551220190.808 567180219.155 457299312.561
12715 634061638.802 656683244.961 836176223.492 551227724.857 567212544.64 457306846.61
12716 634069172.851 656715631.058 836221348.654 551235258.907 567244870.125 457314380.66
12717 634076706.901 656748017.156 836266473.816 551242792.956 567277195.61 457321914.709
12718 634084240.95 656780403.253 836311598.979 551250327.005 567309521.095 457329448.759
12719 634091775.0 656812789.35 836356724.141 551257861.055 567341846.58 457336982.808
12720 634099309.049 656845175.447 836401849.303 551265395.104 567374172.064 457344516.858
12721 634106843.099 656877561.544 836446974.466 551272929.154 567406497.549 457352050.907
12722 634114377.148 656909947.641 836492099.628 551280463.203 567438823.034 457359584.956
12723 634121911.198 656942333.738 836537224.79 551287997.253 567471148.519 457367119.006
12724 634129445.247 656974719.835 836582349.953 551295531.302 567503474.004 457374653.055
12725 634136979.296 657007105.932 836627475.115 551303065.352 567535799.489 457382187.105
12726 634144513.346 657039492.029 836672600.277 551310599.401 567568124.974 457389721.154
12727 634152047.395 657071878.127 836717725.439 551318133.451 567600450.459 457397255.204
12728 634159581.445 657104264.224 836762850.602 551325667.5 567632775.943 457404789.253
12729 634167115.494 657136650.321 836807975.764 551333201.55 567665101.428 457412323.303
12730 634174649.544 657169036.418 836853100.926 551340735.599 567697426.913 457419857.352
12731 634182183.593 657201422.515 836898226.089 551348269.649 567729752.398 457427391.402
12732 634189717.643 657233808.612 836943351.251 551355803.698 567762077.883 457434925.451
12733 634197251.692 657266194.709 836988476.413 551363337.748 567794403.368 457442459.501
12734 634204785.742 657298580.806 837033601.576 551370871.797 567826728.853 457449993.55
12735 634212319.791 657330966.903 837078726.738 551378405.847 567859054.338 457457527.6
12736 634219853.841 657363353.0 837123851.9 551385939.896 567891379.822 457465061.649
12737 634227387.89 657395739.098 837168977.063 551393473.946 567923705.307 457472595.699
12738 634234921.94 657428125.195 837214102.225 551401007.995 567956030.792 457480129.748
12739 634242455.989 657460511.292 837259227.387 551408542.045 567988356.277 457487663.798
12740 634249990.039 657492897.389 837304352.549 551416076.094 568020681.762 457495197.847
12741 634257524.088 657525283.486 837349477.712 551423610.144 568053007.247 457502731.897
12742 634265058.138 657557669.583 837394602.874 551431144.193 568085332.732 457510265.946
12743 634272592.187 657590055.68 837439728.036 551438678.242 568117658.217 457517799.996
12744 634280126.237 657622441.777 837484853.199 551446212.292 568149983.701 457525334.045
12745 634287660.286 657654827.874 837529978.361 551453746.341 568182309.186 457532868.095
12746 634295194.336 657687213.971 837575103.523 551461280.391 568214634.671 457540402.144
12747 634302728.385 657719600.069 837620228.686 551468814.44 568246960.156 457547936.194
12748 634310262.435 657751986.166 837665353.848 551476348.49 568279285.641 457555470.243
12749 634317796.484 657784372.263 837710479.01 551483882.539 568311611.126 457563004.292
12750 634325330.534 657816758.36 837755604.173 551491416.589 568343936.611 457570538.342
12751 634332864.583 657849144.457 837800729.335 551498950.638 568376262.096 457578072.391
12752 634340398.632 657881530.554 837845854.497 551506484.688 568408587.58 457585606.441
12753 634347932.682 657913916.651 837890979.659 551514018.737 568440913.065 457593140.49
12754 634355466.731 657946302.748 837936104.822 551521552.787 568473238.55 457600674.54
12755 634363000.781 657978688.845 837981229.984 551529086.836 568505564.035 457608208.589
12756 634370534.83 658011074.942 838026355.146 551536620.886 568537889.52 457615742.639
12757 634378068.88 658043461.04 838071480.309 551544154.935 568570215.005 457623276.688
12758 634385602.929 658075847.137 838116605.471 551551688.985 568602540.49 457630810.738
12759 634393136.979 658108233.234 838161730.633 551559223.034 568634865.975 457638344.787
12760 634400671.028 658140619.331 838206855.796 551566757.084 568667191.459 457645878.837
12761 634408205.078 658173005.428 838251980.958 551574291.133 568699516.944 457653412.886
12762 634415739.127 658205391.525 838297106.12 551581825.183 568731842.429 457660946.936
12763 634423273.177 658237777.622 838342231.282 551589359.232 568764167.914 457668480.985
12764 634430807.226 658270163.719 838387356.445 551596893.282 568796493.399 457676015.035
12765 634438341.276 658302549.816 838432481.607 551604427.331 568828818.884 457683549.084
12766 634445875.325 658334935.913 838477606.769 551611961.381 568861144.369 457691083.134
12767 634453409.375 658367322.011 838522731.932 551619495.43 568893469.854 457698617.183
12768 634460943.424 658399708.108 838567857.094 551627029.48 568925795.338 457706151.233
12769 634468477.474 658432094.205 838612982.256 551634563.529 568958120.823 457713685.282
12770 634476011.523 658464480.302 838658107.419 551642097.578 568990446.308 457721219.332
12771 634483545.573 658496866.399 838703232.581 551649631.628 569022771.793 457728753.381
12772 634491079.622 658529252.496 838748357.743 551657165.677 569055097.278 457736287.431
12773 634498613.672 658561638.593 838793482.906 551664699.727 569087422.763 457743821.48
12774 634506147.721 658594024.69 838838608.068 551672233.776 569119748.248 457751355.53
12775 634513681.771 658626410.787 838883733.23 551679767.826 569152073.733 457758889.579
12776 634521215.82 658658796.884 838928858.392 551687301.875 569184399.217 457766423.628
12777 634528749.869 658691182.982 838973983.555 551694835.925 569216724.702 457773957.678
12778 634536283.919 658723569.079 839019108.717 551702369.974 569249050.187 457781491.727
12779 634543817.968 658755955.176 839064233.879 551709904.024 569281375.672 457789025.777
12780 634551352.018 658788341.273 839109359.042 551717438.073 569313701.157 457796559.826
12781 634558886.067 658820727.37 839154484.204 551724972.123 569346026.642 457804093.876
12782 634566420.117 658853113.467 839199609.366 551732506.172 569378352.127 457811627.925
12783 634573954.166 658885499.564 839244734.529 551740040.222 569410677.612 457819161.975
12784 634581488.216 658917885.661 839289859.691 551747574.271 569443003.096 457826696.024
12785 634589022.265 658950271.758 839334984.853 551755108.321 569475328.581 457834230.074
12786 634596556.315 658982657.856 839380110.016 551762642.37 569507654.066 457841764.123
12787 634604090.364 659015043.953 839425235.178 551770176.42 569539979.551 457849298.173
12788 634611624.414 659047430.05 839470360.34 551777710.469 569572305.036 457856832.222
12789 634619158.463 659079816.147 839515485.502 551785244.519 569604630.521 457864366.272
12790 634626692.513 659112202.244 839560610.665 551792778.568 569636956.006 457871900.321
12791 634634226.562 659144588.341 839605735.827 551800312.618 569669281.491 457879434.371
12792 634641760.612 659176974.438 839650860.989 551807846.667 569701606.975 457886968.42
12793 634649294.661 659209360.535 839695986.152 551815380.717 569733932.46 457894502.47
12794 634656828.711 659241746.632 839741111.314 551822914.766 569766257.945 457902036.519
12795 634664362.76 659274132.729 839786236.476 551830448.816 569798583.43 457909570.569
12796 634671896.81 659306518.827 839831361.639 551837982.865 569830908.915 457917104.618
12797 634679430.859 659338904.924 839876486.801 551845516.914 569863234.4 457924638.668
12798 634686964.909 659371291.021 839921611.963 551853050.964 569895559.885 457932172.717
12799 634694498.958 659403677.118 839966737.126 551860585.013 569927885.37 457939706.767
12800 634702033.008 659436063.215 840011862.288 551868119.063 569960210.854 457947240.816
12801 634709567.057 659468449.312 840056987.45 551875653.112 569992536.339 457954774.865
12802 634717101.107 659500835.409 840102112.612 551883187.162 570024861.824 457962308.915
12803 634724635.156 659533221.506 840147237.775 551890721.211 570057187.309 457969842.964
12804 634732169.205 659565607.603 840192362.937 551898255.261 570089512.794 457977377.014
12805 634739703.255 659597993.7 840237488.099 551905789.31 570121838.279 457984911.063
12806 634747237.304 659630379.798 840282613.262 551913323.36 570154163.764 457992445.113
12807 634754771.354 659662765.895 840327738.424 551920857.409 570186489.249 457999979.162
12808 634762305.403 659695151.992 840372863.586 551928391.459 570218814.733 458007513.212
12809 634769839.453 659727538.089 840417988.749 551935925.508 570251140.218 458015047.261
12810 634777373.502 659759924.186 840463113.911 551943459.558 570283465.703 458022581.311
12811 634784907.552 659792310.283 840508239.073 551950993.607 570315791.188 458030115.36
12812 634792441.601 659824696.38 840553364.235 551958527.657 570348116.673 458037649.41
12813 634799975.651 659857082.477 840598489.398 551966061.706 570380442.158 458045183.459
12814 634807509.7 659889468.574 840643614.56 551973595.756 570412767.643 458052717.509
12815 634815043.75 659921854.671 840688739.722 551981129.805 570445093.128 458060251.558
12816 634822577.799 659954240.769 840733864.885 551988663.855 570477418.612 458067785.608
12817 634830111.849 659986626.866 840778990.047 551996197.904 570509744.097 458075319.657
12818 634837645.898 660019012.963 840824115.209 552003731.954 570542069.582 458082853.707
12819 634845179.948 660051399.06 840869240.372 552011266.003 570574395.067 458090387.756
12820 634852713.997 660083785.157 840914365.534 552018800.053 570606720.552 458097921.806
12821 634860248.047 660116171.254 840959490.696 552026334.102 570639046.037 458105455.855
12822 634867782.096 660148557.351 841004615.859 552033868.151 570671371.522 458112989.905
12823 634875316.146 660180943.448 841049741.021 552041402.201 570703697.007 458120523.954
12824 634882850.195 660213329.545 841094866.183 552048936.25 570736022.491 458128058.004
12825 634890384.245 660245715.642 841139991.345 552056470.3 570768347.976 458135592.053
12826 634897918.294 660278101.74 841185116.508 552064004.349 570800673.461 458143126.103
12827 634905452.344 660310487.837 841230241.67 552071538.399 570832998.946 458150660.152
12828 634912986.393 660342873.934 841275366.832 552079072.448 570865324.431 458158194.201
12829 634920520.443 660375260.031 841320491.995 552086606.498 570897649.916 458165728.251
12830 634928054.492 660407646.128 841365617.157 552094140.547 570929975.401 458173262.3
12831 634935588.541 660440032.225 841410742.319 552101674.597 570962300.886 458180796.35
12832 634943122.591 660472418.322 841455867.482 552109208.646 570994626.37 458188330.399
12833 634950656.64 660504804.419 841500992.644 552116742.696 571026951.855 458195864.449
12834 634958190.69 660537190.516 841546117.806 552124276.745 571059277.34 458203398.498
12835 634965724.739 660569576.613 841591242.969 552131810.795 571091602.825 458210932.548
12836 634973258.789 660601962.711 841636368.131 552139344.844 571123928.31 458218466.597
12837 634980792.838 660634348.808 841681493.293 552146878.894 571156253.795 458226000.647
12838 634988326.888 660666734.905 841726618.455 552154412.943 571188579.28 458233534.696
12839 634995860.937 660699121.002 841771743.618 552161946.993 571220904.765 458241068.746
